GeneID,GeneName,log2FC,P.Value,adj.P.Value
ENSG00000266545,MIR5701-1,0,1,1
ENSG00000266553,RN7SL356P,2.576480929,0.078423898,0.287752526
ENSG00000266554,LINC01443,-0.827084242,0.462529173,0.767578115
ENSG00000266555,MIR3145,2.186046854,0.129611825,0.37906611
ENSG00000266559,MIR4530,-2.336530994,0.077609789,0.28749013
ENSG00000266563,EIF1P5,1.020000573,0.357337285,0.646804266
ENSG00000266564,MIR4418,2.576480929,0.078423898,0.287752526
ENSG00000266569,RN7SL377P,-0.17602527,0.954350684,1
ENSG00000266570,MIR5579,3.969847804,0.04326014,0.226458633
ENSG00000266575,BOLA2P1,3.196097472,0.044743054,0.229770313
ENSG00000266580,MIR4254,0,1,1
ENSG00000266581,MIR3166,0,1,1
ENSG00000266582,MIR4527,0,1,1
ENSG00000266583,MIR4478,0,1,1
ENSG00000266589,MIR4512,0.72451114,0.535624713,0.845941862
ENSG00000266593,MIR4713,0,1,1
ENSG00000266594,MIR4766,2.627074963,0.071650971,0.283055592
ENSG00000266604,LINC01887,3.337309569,0.025892808,0.190559688
ENSG00000266605,LONRF2P1,1.359740827,0.136291266,0.37906611
ENSG00000266610,RN7SL176P,0,1,1
ENSG00000266611,MIR4703,1.245884891,0.291237781,0.560967329
ENSG00000266613,RFWD2P1,0.735388511,0.516440303,0.826302704
ENSG00000266617,MIR3692,1.245884891,0.291237781,0.560967329
ENSG00000266618,MIR4742,4.818896652,0.015967187,0.16437959
ENSG00000266619,MIR4642,-1.430821538,0.192061273,0.463952491
ENSG00000266627,RN7SL202P,0,1,1
ENSG00000266634,MIR3972,0.874412455,0.291237765,0.560967329
ENSG00000266640,MIR4754,-0.912753805,0.394521107,0.693294791
ENSG00000266643,MIR3677,-1.706148778,0.079579758,0.289597111
ENSG00000266645,MIR4299,0,1,1
ENSG00000266648,SETP3,0.747946279,0.47366261,0.780146387
ENSG00000266649,MIR3126,0.24629347,0.859962216,1
ENSG00000266655,MIR3908,0,1,1
ENSG00000266663,MIR3169,0,1,1
ENSG00000266665,MIR4739,0,1,1
ENSG00000266666,MIR4325,0,1,1
ENSG00000266668,MIR5692C2,5.313368055,0.012619141,0.152282607
ENSG00000266676,MIR4297,0.058194623,0.954219029,1
ENSG00000266690,MIR4274,0,1,1
ENSG00000266693,OR4K8P,0,1,1
ENSG00000266698,MIR3945,-1.197809409,0.304560326,0.578285998
ENSG00000266703,MIR4490,1.931116123,0.135548216,0.37906611
ENSG00000266704,MIR4498,1.245884891,0.291237781,0.560967329
ENSG00000266705,MIR4437,3.042172041,0.065327753,0.268589386
ENSG00000266707,PSMD7P1,0.890088819,0.460477772,0.765391826
ENSG00000266710,RN7SL48P,-1.366309185,0.403361965,0.702916192
ENSG00000266712,MIR3149,0.069753663,0.95315627,1
ENSG00000266714,MYO15B,0.4946385,0.366211502,0.657705392
ENSG00000266719,MIR4676,4.286320731,0.02258758,0.183264941
ENSG00000266720,RN7SL14P,2.449700433,0.072585414,0.283344661
ENSG00000266721,MIR5695,0.029426719,0.973142623,1
ENSG00000266729,DSG1-AS1,0,1,1
ENSG00000266733,TBC1D29,1.435790259,0.185975853,0.463952491
ENSG00000266736,GTF2IP6,5.99583798,0.014387745,0.159134663
ENSG00000266738,MIR4757,-1.277226562,0.192061265,0.463952491
ENSG00000266740,MIR4708,0,1,1
ENSG00000266745,MIR3135A,2.321081658,0.067545794,0.272104193
ENSG00000266750,MIR4645,-0.693438364,0.502783816,0.811703641
ENSG00000266751,MIR3661,1.167143674,0.291237776,0.560967329
ENSG00000266754,RN7SL524P,0,1,1
ENSG00000266756,MIR5680,2.944834711,0.035594599,0.211334849
ENSG00000266758,MIR3680-2,2.052918077,0.140684015,0.387936138
ENSG00000266760,MIR4464,1.931116123,0.135548216,0.37906611
ENSG00000266761,MIR3194,1.245884891,0.291237781,0.560967329
ENSG00000266770,RN7SL619P,0.030312833,0.973418,1
ENSG00000266776,MIR4646,1.588630488,0.135548212,0.37906611
ENSG00000266777,SH3GL1P1,0.91348021,0.199497967,0.476286237
ENSG00000266780,MIR4444-2,-1.430821538,0.192061273,0.463952491
ENSG00000266782,MIR3663,0,1,1
ENSG00000266786,LGALS9DP,-4.729432828,0.012879935,0.153489296
ENSG00000266794,RN7SL7P,1.931116123,0.135548216,0.37906611
ENSG00000266802,MIR4419A,0.777858394,0.510506887,0.820286133
ENSG00000266807,MIR548H5,0,1,1
ENSG00000266808,MIR548AE1,0,1,1
ENSG00000266809,PPIAP57,0,1,1
ENSG00000266820,KPNA2P3,0,1,1
ENSG00000266827,MIR3689E,0,1,1
ENSG00000266828,RN7SL712P,-1.501698922,0.192061278,0.463952491
ENSG00000266835,GAPLINC,-0.621226989,0.522901464,0.833179199
ENSG00000266852,MIR4482,1.456453512,0.208102743,0.490880941
ENSG00000266853,ITM2BP1,1.18676471,0.339053419,0.623710209
ENSG00000266855,MIR3910-1,0,1,1
ENSG00000266858,RPSAP67,0.874412455,0.291237765,0.560967329
ENSG00000266863,RN7SL123P,1.315821308,0.291237786,0.560967329
ENSG00000266875,RN7SL408P,3.523860891,0.041001885,0.221818855
ENSG00000266887,MIR4535,0,1,1
ENSG00000266890,MIR4634,0,1,1
ENSG00000266899,AKR1B1P7,0.993734012,0.430048329,0.734713098
ENSG00000266904,LINC00663,0.037102713,0.950480727,1
ENSG00000266909,SLC25A6P4,1.574917899,0.226587806,0.520843397
ENSG00000266913,LINC01841,-0.092383912,0.912651271,1
ENSG00000266915,MRPS5P4,0,1,1
ENSG00000266916,ZNF793-AS1,1.238008628,0.125902042,0.37906611
ENSG00000266920,ACTBP9,0.095595147,0.918518388,1
ENSG00000266943,RPSAP66,-0.103228503,0.921097331,1
ENSG00000266946,MRPL37P1,1.065081809,0.406096878,0.706229549
ENSG00000266952,LINC01538,0,1,1
ENSG00000266964,FXYD1,-3.16940769,0.001323188,0.060082845
ENSG00000266967,AARSD1,0.82037342,0.065291995,0.268589386
ENSG00000266971,OR4F8P,0,1,1
ENSG00000266975,FARSA-AS1,1.982124165,0.124812432,0.37906611
ENSG00000266979,LINC01180,-0.741078951,0.511377098,0.820958753
ENSG00000266984,POLR3GP2,1.315821308,0.291237786,0.560967329
ENSG00000266989,FTLP5,0.139536133,0.901733194,1
ENSG00000266992,DHX40P1,-2.041974194,0.104016786,0.338676103
ENSG00000267013,LINC01929,3.255496613,0.02594369,0.190674328
ENSG00000267014,LINC01532,0.042320528,0.999452433,1
ENSG00000267019,NTF6A,0,1,1
ENSG00000267023,LRRC37A16P,0.176306221,0.714987579,1
ENSG00000267028,TCF4-AS1,2.516759117,0.112407903,0.355956397
ENSG00000267041,ZNF850,0.883133408,0.141197883,0.388821324
ENSG00000267046,E2F3P1,2.876388866,0.050537307,0.240783685
ENSG00000267057,LINC01905,-0.267663611,0.847065858,1
ENSG00000267060,PTGES3L,1.644197239,0.052921296,0.244418577
ENSG00000267064,UXT-AS1,0.209331688,0.754355087,1
ENSG00000267065,LINC02080,1.109528499,0.310437272,0.586149981
ENSG00000267072,NAGPA-AS1,1.410020484,0.282863057,0.560967329
ENSG00000267076,CCDC58P3,1.69593292,0.167814991,0.437648936
ENSG00000267080,ASB16-AS1,0.709699116,0.149921136,0.405640156
ENSG00000267083,KRT18P61,1.044299253,0.412401406,0.713827498
ENSG00000267091,CTBP2P7,1.868965585,0.103440272,0.337580423
ENSG00000267097,SLC14A2-AS1,-1.104102385,0.3504571,0.63847004
ENSG00000267099,NTF6G,0,1,1
ENSG00000267100,ILF3-AS1,0.01914087,0.97150153,1
ENSG00000267104,TBC1D3P1-DHX40P1,2.650581302,0.046696355,0.23216898
ENSG00000267106,ZNF561-AS1,-0.054512762,0.904850753,1
ENSG00000267107,PCAT19,-2.479931302,0.000116082,0.018543474
ENSG00000267119,RPL10P15,1.444651949,0.094193524,0.317546786
ENSG00000267123,LINC02081,1.34222365,0.148593435,0.403111761
ENSG00000267128,RNF157-AS1,0.536765863,0.496155185,0.804343159
ENSG00000267129,OR1AC1P,-1.405984794,0.192061272,0.463952491
ENSG00000267132,HMGB3P27,2.388386858,0.061214527,0.262714698
ENSG00000267134,LINC01924,3.025968444,0.051788343,0.243220962
ENSG00000267147,LINC01842,4.123185377,0.008269144,0.131030303
ENSG00000267151,MIR2117HG,0.445173581,0.718158021,1
ENSG00000267153,CTBP2P3,0,1,1
ENSG00000267154,OR1M4P,0,1,1
ENSG00000267156,TPMTP1,1.138935047,0.318929186,0.5973182
ENSG00000267162,SDHDP1,0.444606948,0.739647471,1
ENSG00000267165,CHMP1B-AS1,0,1,1
ENSG00000267170,CALM2P1,1.675864919,0.200155983,0.477273185
ENSG00000267178,PHF5CP,3.703587031,0.024308629,0.187185553
ENSG00000267182,SNRPCP20,0,1,1
ENSG00000267185,PTP4A2P1,0.901907856,0.21741276,0.505994151
ENSG00000267189,ATP5MGP7,1.245884891,0.291237781,0.560967329
ENSG00000267190,TYMSP2,0,1,1
ENSG00000267195,MIR212,0,1,1
ENSG00000267200,MIR132,0,1,1
ENSG00000267201,LINC01775,3.683429298,0.014709189,0.160125245
ENSG00000267203,SNRPGP4,2.488028551,0.052555485,0.244418577
ENSG00000267204,LINC01782,-2.364199818,0.041904224,0.223559422
ENSG00000267206,LCN6,-1.95063409,0.121141453,0.373807384
ENSG00000267209,LINC01897,0,1,1
ENSG00000267221,C17orf113,-0.033782482,0.965419602,1
ENSG00000267225,WDR7-OT1,1.898567379,0.135548216,0.37906611
ENSG00000267233,HNRNPA3P16,-2.192282496,0.065059371,0.268589386
ENSG00000267235,ZNF861P,0.874412455,0.291237765,0.560967329
ENSG00000267241,CYP4F10P,2.126594239,0.076176295,0.285651462
ENSG00000267252,LINC01255,2.074500978,0.135548219,0.37906611
ENSG00000267258,PPIAP58,1.163131703,0.337900778,0.622233301
ENSG00000267259,ERVE-1,-2.683813517,0.004381742,0.102601977
ENSG00000267270,PARD6G-AS1,1.034686091,0.172750771,0.446192291
ENSG00000267272,LINC01140,-1.231265994,0.031369745,0.202680911
ENSG00000267278,MAP3K14-AS1,1.218288903,0.022959433,0.184285178
ENSG00000267280,TBX2-AS1,-2.80682496,0.000282823,0.027769428
ENSG00000267296,CEBPA-AS1,-0.981615352,0.199806577,0.476892379
ENSG00000267301,RPL23AP77,3.852361266,0.013222009,0.154858282
ENSG00000267302,RNFT1-DT,0.0100123,0.988619734,1
ENSG00000267308,LINC01764,0.301344803,0.811889202,1
ENSG00000267310,OR4G1P,0,1,1
ENSG00000267319,SELENOKP1,1.021706775,0.356074134,0.645049808
ENSG00000267321,LINC02001,0.384452844,0.512766059,0.822293709
ENSG00000267322,SNHG22,1.641559679,0.070367675,0.27981907
ENSG00000267323,SLC25A1P5,1.01815156,0.359614171,0.649677227
ENSG00000267325,LINC01415,0.3647399,0.72206591,1
ENSG00000267332,BOLA3P2,1.03285358,0.460477774,0.765391826
ENSG00000267333,ASNSP6,0.945486783,0.460477773,0.765391826
ENSG00000267336,EIF4A2P1,-0.979842269,0.255680581,0.560967329
ENSG00000267337,LINC01478,1.722408807,0.172110387,0.445096931
ENSG00000267339,LINC00906,0.41744901,0.721842125,1
ENSG00000267343,ZNF833P,2.733322487,0.051450192,0.242466014
ENSG00000267346,EIF5AP3,3.828275944,0.009899235,0.139760839
ENSG00000267348,GEMIN7-AS1,1.007399927,0.185862143,0.463952491
ENSG00000267352,SH3GL1P3,0,1,1
ENSG00000267355,RPL9P29,0.819789997,0.245716426,0.55041171
ENSG00000267361,SEC24AP1,1.275248443,0.380819284,0.676449126
ENSG00000267365,KCNJ2-AS1,-0.793430045,0.329596858,0.611184131
ENSG00000267368,UPK3BL1,-0.179391998,0.905438604,1
ENSG00000267376,ATP5MGP6,1.245884891,0.291237781,0.560967329
ENSG00000267384,SMCO4P1,0,1,1
ENSG00000267392,CYP4F9P,0,1,1
ENSG00000267395,DM1-AS,1.044288742,0.157719833,0.419804957
ENSG00000267402,TCF4-AS2,5.123454687,0.022930873,0.184186985
ENSG00000267413,LINC01901,3.374506525,0.061711328,0.263444824
ENSG00000267418,ELOCP29,2.060909655,0.135548219,0.37906611
ENSG00000267425,LINC01928,0,1,1
ENSG00000267432,DNAH17-AS1,1.019292971,0.321505346,0.600543788
ENSG00000267444,SMUG1P1,0.725531813,0.739647481,1
ENSG00000267450,OR1AB1P,-1.277226562,0.192061265,0.463952491
ENSG00000267452,LINC02073,0.567901576,0.575202362,0.886594405
ENSG00000267453,LINC01835,0.526125463,0.621993633,0.933176
ENSG00000267454,ZNF582-AS1,-0.690093359,0.21769468,0.506447745
ENSG00000267463,UBE2V2P2,3.825935715,0.045821705,0.230013624
ENSG00000267467,APOC4,1.331822878,0.291237787,0.560967329
ENSG00000267470,ZNF571-AS1,1.768712992,0.041896966,0.223559422
ENSG00000267472,ARHGAP27P2,0.099719511,0.930124815,1
ENSG00000267486,GLUD1P4,0,1,1
ENSG00000267489,LINC01837,0,1,1
ENSG00000267493,CIRBP-AS1,1.240596442,0.069015623,0.276167512
ENSG00000267496,FAM215A,-0.247324656,0.822692302,1
ENSG00000267497,NFE2L3P1,0.718467864,0.552516254,0.863599353
ENSG00000267500,ZNF887P,2.202762137,0.012792319,0.152999378
ENSG00000267508,ZNF285,0.574875031,0.399506899,0.699429969
ENSG00000267511,ADAD1P2,4.331582812,0.037796892,0.215362168
ENSG00000267513,HMGN1P31,0,1,1
ENSG00000267517,LINC01855,0,1,1
ENSG00000267522,LINC01864,-0.223173147,0.855564116,1
ENSG00000267524,RPSAP57,0.874412455,0.291237765,0.560967329
ENSG00000267530,LINC01836,-1.070020037,0.233273596,0.53127563
ENSG00000267532,MIR497HG,-1.751840449,0.00386545,0.097796189
ENSG00000267534,S1PR2,-0.698272577,0.085676525,0.304159962
ENSG00000267535,LINC00868,-1.088223027,0.445234446,0.751987219
ENSG00000267541,MTCO2P2,0.857136227,0.30797482,0.582811584
ENSG00000267570,STK25P1,-1.232824076,0.271527271,0.560967329
ENSG00000267573,KRT8P5,0.49897331,0.623510191,0.934662608
ENSG00000267586,LINC00907,1.890363412,0.067113265,0.272104193
ENSG00000267590,NDUFA3P1,2.052244981,0.094259709,0.31769908
ENSG00000267593,LINC01926,3.986657268,0.018947197,0.172952509
ENSG00000267594,CYP4F24P,-0.438407549,0.724307531,1
ENSG00000267597,RPIAP1,0.974078041,0.460477774,0.765391826
ENSG00000267603,LINC01028,0.852882076,0.504257274,0.813349851
ENSG00000267609,SNX33P1,0,1,1
ENSG00000267631,CGB1,0.874412455,0.291237765,0.560967329
ENSG00000267634,RPL7L1P5,0.447954915,0.664308526,0.97312535
ENSG00000267641,BNIP3P16,2.026257719,0.132542438,0.37906611
ENSG00000267647,MAP1LC3P,3.411745843,0.049164038,0.236995974
ENSG00000267659,LINC01482,1.838747257,0.033254935,0.206300901
ENSG00000267663,PPIAP56,0,1,1
ENSG00000267664,RPL17P45,0,1,1
ENSG00000267673,FDX2,0.59114292,0.31130621,0.587322796
ENSG00000267676,THA1P,-0.241248371,0.819600092,1
ENSG00000267679,EIF5AP2,0.643041391,0.493526648,0.801770121
ENSG00000267680,ZNF224,0.385758021,0.33265855,0.615506452
ENSG00000267685,NTF6B,0,1,1
ENSG00000267690,LDLRAD4-AS1,-0.123998223,0.927771937,1
ENSG00000267691,SHC1P2,2.292621057,0.068741063,0.275360334
ENSG00000267692,TAF9P3,0.379694027,0.678967271,0.987027069
ENSG00000267696,ERVK-28,1.677122944,0.181385465,0.460786601
ENSG00000267697,LUZP6,0,1,1
ENSG00000267704,FRG2LP,-0.110082889,0.892501517,1
ENSG00000267710,EDDM13,1.231611953,0.152432329,0.410467921
ENSG00000267712,LINC01539,1.138613509,0.460477777,0.765391826
ENSG00000267717,SRSF10P1,3.134416641,0.047839544,0.234955677
ENSG00000267719,LINC02078,3.342826918,0.02046608,0.177775373
ENSG00000267726,LINC02565,4.397956107,0.036219832,0.212770408
ENSG00000267736,HMGB2P1,3.438905636,0.009207104,0.136425453
ENSG00000267741,UBE2L4,1.88935274,0.072589365,0.283344661
ENSG00000267742,FAM60CP,2.413338869,0.077417619,0.28749013
ENSG00000267750,RUNDC3A-AS1,3.553800132,0.000197789,0.023548949
ENSG00000267752,RPS10P27,4.00801046,0.011625279,0.147067926
ENSG00000267757,EML2-AS1,-0.874175054,0.486075899,0.793546983
ENSG00000267761,MIR4527HG,2.355747125,0.114542298,0.360581992
ENSG00000267767,LINC01801,-1.862622991,0.027477467,0.194460771
ENSG00000267772,LINC01999,-1.56602948,0.189638815,0.463952491
ENSG00000267775,OR7E16P,0,1,1
ENSG00000267777,LINC01791,-0.368622423,0.835649056,1
ENSG00000267779,LINC01533,0,1,1
ENSG00000267781,SLC25A36P1,-0.18071156,0.863561037,1
ENSG00000267790,LINC01987,2.915239139,0.028729416,0.197167965
ENSG00000267792,WBP1LP11,0,1,1
ENSG00000267795,SMIM22,2.565184099,0.016122484,0.164774616
ENSG00000267796,LIN37,-0.048325544,0.924186975,1
ENSG00000267797,NRBF2P1,0,1,1
ENSG00000267799,MAN1A2P1,0,1,1
ENSG00000267809,NDUFV2P1,0.312132707,0.591238572,0.902184388
ENSG00000267855,NDUFA7,0.575293138,0.297624526,0.569329709
ENSG00000267858,MZF1-AS1,0.672392643,0.308173396,0.583100299
ENSG00000267871,ZNF460-AS1,0.960130439,0.223705734,0.516151443
ENSG00000267908,ZSCAN5DP,0.943529891,0.381946816,0.677795066
ENSG00000267909,CCDC177,2.833757263,0.047263522,0.233568071
ENSG00000267920,SNX6P1,2.457736784,0.079453492,0.289388507
ENSG00000267938,EIF1P6,1.628573914,0.153380463,0.412116741
ENSG00000267959,MIR3188,-0.004085289,0.951271406,1
ENSG00000267961,OR10B1P,-1.430821538,0.192061273,0.463952491
ENSG00000267978,MAGEA9B,5.265787611,0.026909428,0.192711482
ENSG00000268001,CARD8-AS1,-0.348335323,0.529842854,0.840346506
ENSG00000268006,PTOV1-AS1,0.245260853,0.538166507,0.848361261
ENSG00000268009,SSX4,1.205679858,0.291237778,0.560967329
ENSG00000268020,OR4G4P,0,1,1
ENSG00000268038,LINC01785,-3.042496775,0.030463477,0.201566836
ENSG00000268043,NBPF12,0.020369807,0.960983436,1
ENSG00000268058,BNIP3P40,4.313952292,0.014991012,0.161116965
ENSG00000268061,NAPA-AS1,0.362317972,0.490533726,0.798561392
ENSG00000268062,SRP14P4,0,1,1
ENSG00000268062,TOP1P1,0,1,1
ENSG00000268066,FMR1-AS1,2.707818688,0.042566634,0.225324501
ENSG00000268067,OR5AH1P,-2.114352731,0.075940114,0.285651462
ENSG00000268074,RPL22P5,0,1,1
ENSG00000268079,BNIP3P30,2.050444979,0.143932994,0.394074478
ENSG00000268089,GABRQ,6.132212609,0.003998051,0.098475937
ENSG00000268095,ZNF649-AS1,0.558811452,0.496984359,0.805204923
ENSG00000268100,ZNF725P,4.709767536,0.019106099,0.173500611
ENSG00000268101,CYP2G2P,2.549559863,0.105952866,0.34256413
ENSG00000268104,SLC6A14,-0.522378523,0.604138394,0.915539639
ENSG00000268117,VN1R84P,0.809441696,0.527471483,0.837746381
ENSG00000268140,PCGF7P,1.203353908,0.160969547,0.425287681
ENSG00000268144,NIFKP6,3.019815558,0.037323281,0.215038157
ENSG00000268148,VN1R91P,0,1,1
ENSG00000268174,BNIP3P22,2.097469386,0.155927977,0.416526449
ENSG00000268182,SMIM17,1.035328221,0.250827461,0.558777066
ENSG00000268221,OPN1MW,0,1,1
ENSG00000268222,EEF1A1P7,0.077467739,0.916239714,1
ENSG00000268223,ARL14EPL,4.15486817,0.004597739,0.10490321
ENSG00000268234,FKBP4P6,3.216311386,0.023873077,0.186147981
ENSG00000268235,TCP11X1,0.429208813,0.749376005,1
ENSG00000268238,IGFL1P2,6.131233906,0.013737692,0.157075625
ENSG00000268243,RPS29P30,0,1,1
ENSG00000268257,AIRN,4.524300738,0.019107923,0.173500611
ENSG00000268267,SIGLEC29P,0,1,1
ENSG00000268272,VN1R78P,1.245884891,0.291237781,0.560967329
ENSG00000268295,POLR3GP1,2.734479695,0.050942544,0.24161948
ENSG00000268297,CLEC4GP1,-1.753493585,0.079449162,0.289388507
ENSG00000268307,LINC02560,2.215794655,0.041784975,0.22331719
ENSG00000268318,LINC01872,0,1,1
ENSG00000268320,SCGB1C2,-1.387526974,0.190619423,0.463952491
ENSG00000268322,BNIP3P25,5.473650524,0.008200611,0.130319899
ENSG00000268324,LRRC2-AS1,0.553010323,0.597157792,0.908443451
ENSG00000268335,BNIP3P23,0,1,1
ENSG00000268336,SIGLEC20P,0.333120783,0.902412416,1
ENSG00000268350,FAM156A,0.393401555,0.584161935,0.895157494
ENSG00000268357,VN1R81P,1.447677108,0.11458618,0.360612607
ENSG00000268364,SMC5-AS1,0.656629133,0.37706369,0.671750904
ENSG00000268388,FENDRR,-3.985706774,9.95E-05,0.017555829
ENSG00000268391,MTCO3P42,-1.501698922,0.192061278,0.463952491
ENSG00000268412,TRMT112P6,1.463853338,0.193649541,0.466726647
ENSG00000268433,MTDHP3,-2.851902707,0.053800096,0.246533164
ENSG00000268438,BNIP3P27,2.675208151,0.031042603,0.202605992
ENSG00000268439,EMG1,1.423663939,0.049828507,0.239169717
ENSG00000268442,HAVCR1P1,1.300406306,0.180381839,0.459253863
ENSG00000268447,SSX2B,0,1,1
ENSG00000268469,BNIP3P38,3.042172041,0.065327753,0.268589386
ENSG00000268471,MIR4453HG,1.806931855,0.010358598,0.141663496
ENSG00000268480,LINC01862,-1.430821538,0.192061273,0.463952491
ENSG00000268483,RPL7AP69,0,1,1
ENSG00000268510,IFNL3P1,-0.264499785,0.8246962,1
ENSG00000268521,VN1R83P,0.856402017,0.346461593,0.633216587
ENSG00000268529,CYP2T3P,-1.02595258,0.359966605,0.650061512
ENSG00000268532,LINC02135,0,1,1
ENSG00000268535,MTDHP4,1.237705161,0.366662105,0.658241788
ENSG00000268541,VN1R88P,0,1,1
ENSG00000268545,VN1R107P,0.129193502,0.888830624,1
ENSG00000268580,LINC01966,3.825935715,0.045821705,0.230013624
ENSG00000268581,SIGLEC18P,-2.649614814,0.004085343,0.099495416
ENSG00000268592,RAET1E-AS1,1.424871631,0.166497587,0.435358332
ENSG00000268598,VN1R80P,1.40232579,0.330574038,0.612620938
ENSG00000268606,MAGEA2,2.750771597,0.075531451,0.285651462
ENSG00000268621,IGFL2-AS1,4.63463862,0.003381683,0.092717293
ENSG00000268629,TEX13A,1.315821308,0.291237786,0.560967329
ENSG00000268651,CTAG1A,1.989204491,0.135548217,0.37906611
ENSG00000268654,MIMT1,3.60674311,0.026831765,0.192711482
ENSG00000268658,LINC00664,0.104263649,0.911048593,1
ENSG00000268660,LETM1P2,-0.428290655,0.673550357,0.981954497
ENSG00000268663,WBP1LP6,1.315821308,0.291237786,0.560967329
ENSG00000268681,COX6CP7,1.245884891,0.291237781,0.560967329
ENSG00000268696,ZNF723,3.37536141,0.030426562,0.201424652
ENSG00000268705,BNIP3P26,2.651085044,0.077028766,0.286979664
ENSG00000268717,BNIP3P33,1.898567379,0.135548216,0.37906611
ENSG00000268736,MTCO3P39,-1.430821538,0.192061273,0.463952491
ENSG00000268738,HSFX2,0.302854517,0.834824741,1
ENSG00000268751,SCGB1B2P,-0.502557729,0.501522113,0.810277859
ENSG00000268754,LINC01081,-3.15044865,0.01817734,0.171290145
ENSG00000268758,ADGRE4P,-0.139525659,0.839116137,1
ENSG00000268785,RPL7P50,1.446600865,0.194178318,0.467609778
ENSG00000268789,VN1R87P,0.036119744,0.973500224,1
ENSG00000268794,VN1R90P,2.336774941,0.060999045,0.262453388
ENSG00000268804,LINC02132,-0.371196468,0.710656093,1
ENSG00000268830,BNIP3P32,-1.277226562,0.192061265,0.463952491
ENSG00000268834,OR7A1P,0,1,1
ENSG00000268847,SIGLEC31P,0,1,1
ENSG00000268849,SIGLEC22P,-2.006134901,0.026454344,0.192196591
ENSG00000268869,ESPNP,3.304073971,0.015355779,0.161946569
ENSG00000268879,IGFL1P1,5.252780817,0.002044213,0.07470702
ENSG00000268883,PNMA6B,5.080875361,0.005764002,0.115173641
ENSG00000268894,PLCE1-AS1,2.992816834,0.028138705,0.196005214
ENSG00000268895,A1BG-AS1,-0.241452712,0.687222736,0.995133107
ENSG00000268902,CSAG2,5.239783052,0.010118018,0.140941516
ENSG00000268908,VN1R92P,0,1,1
