# Feature1 Sys. Name	Feature1 Std. Name	Feature2 Sys. Name	Feature2 Std. Name	PE Score	Conf. Score	Direct Score	Indirect Score
YHR058C	MED6	YPL143W	RPL33A	1.006518	0.057035	0	0
YLR129W	DIP2	YPL143W	RPL33A	1.006518	0.057035	0	0
YDL058W	USO1	YGR087C	PDC6	1.00661	0.057042	-0.309804	2.323024
YFL034C-A	RPL22B	YLR441C	RPS1A	1.006621	0.057043	0	2.013241
YBL041W	PRE7	YGL222C	EDC1	1.006632	0.057043	2.013263	0
YBL041W	PRE7	YGR223C	HSV2	1.006632	0.057043	2.013263	0
YGL103W	RPL28	YGR134W	CAF130	1.00666	0.057045	1.393845	0.619474
YBL004W	UTP20	YBR251W	MRPS5	1.006755	0.057052	-0.309804	0
YDR330W	UBX5	YGL245W	GUS1	1.006757	0.057052	2.033324	0.820622
YDL215C	GDH2	YIL053W	RHR2	1.006846	0.057058	-0.929412	3.783536
YBR065C	ECM2	YLR424W	NTR1	1.006901	0.057062	-1.239216	0
YLR424W	NTR1	YMR213W	CEF1	1.006901	0.057062	-1.239216	0
YDR471W	RPL27B	YNR010W	CSE2	1.006932	0.057064	0.651986	0.451236
YBR248C	HIS7	YLR401C	DUS3	1.006936	0.057065	2.013873	0
YIL094C	LYS12	YNL304W	YPT11	1.006936	0.057065	2.013873	0
YGL105W	ARC1	YHR033W	YHR033W	1.006953	0.057066	0.905916	1.107989
YGL105W	ARC1	YOR017W	PET127	1.006953	0.057066	0.905916	1.107989
YGR234W	YHB1	YGR240C	PFK1	1.006968	0.057067	-0.929412	0
YDR381W	YRA1	YMR290C	HAS1	1.006985	0.057068	0	2.01397
YBL087C	RPL23A	YDR382W	RPP2B	1.007041	0.057072	-0.309804	1.595225
YFL023W	BUD27	YNL009W	IDP3	1.007052	0.057073	0.620537	1.393566
YIL148W	RPL40A	YOL086C	ADH1	1.007126	0.057083	-1.54902	3.563271
YBL032W	HEK2	YDR447C	RPS17B	1.007129	0.057084	-0.619608	0.818592
YDR222W	YDR222W	YGL252C	RTG2	1.007153	0.057087	-0.309804	2.324109
YFR007W	YFR007W	YPR117W	YPR117W	1.007153	0.057087	-0.309804	2.324109
YIL069C	RPS24B	YPL235W	RVB2	1.007172	0.057089	-0.619608	0
YGR085C	RPL11B	YOR048C	RAT1	1.007192	0.057092	-0.309804	0.758004
YAL038W	CDC19	YJL110C	GZF3	1.007251	0.0571	2.854935	0
YDR308C	SRB7	YJL190C	RPS22A	1.007325	0.05711	-0.309804	0.664039
YKL104C	GFA1	YMR308C	PSE1	1.007362	0.057115	-0.929412	0.741491
YBR031W	RPL4A	YPR082C	DIB1	1.007425	0.057123	0	0
YMR043W	MCM1	YPL235W	RVB2	1.007509	0.057134	-0.619608	0
YCR028C-A	RIM1	YOR386W	PHR1	1.007518	0.057135	2.855468	0
YJL194W	CDC6	YOL086C	ADH1	1.007556	0.057141	0	0.747314
YDL082W	RPL13A	YLR115W	CFT2	1.007581	0.057144	-0.309804	0.809114
YIL078W	THS1	YLR372W	SUR4	1.007607	0.057147	-1.239216	0
YBR136W	MEC1	YGL026C	TRP5	1.007614	0.057148	2.015227	0
YEL021W	URA3	YJR067C	YAE1	1.007614	0.057148	2.015227	0
YGL156W	AMS1	YOR116C	RPO31	1.007616	0.057149	-0.619608	1.002041
YBR175W	SWD3	YER062C	HOR2	1.007621	0.057149	1.008964	1.006277
YML124C	TUB3	YMR272C	SCS7	1.007668	0.057156	-0.929412	0
YBR031W	RPL4A	YPL204W	HRR25	1.00778	0.05717	0	0.614416
YBL088C	TEL1	YLR382C	NAM2	1.00786	0.057181	2.01572	0
YDR066C	YDR066C	YHL015W	RPS20	1.00786	0.057181	2.01572	0
YEL009C	GCN4	YIL069C	RPS24B	1.00786	0.057181	2.01572	0
YER170W	ADK2	YMR048W	CSM3	1.00786	0.057181	2.01572	0
YHL015W	RPS20	YOL159C-A	YOL159C-A	1.00786	0.057181	2.01572	0
YIL069C	RPS24B	YOR176W	HEM15	1.00786	0.057181	2.01572	0
YJL066C	MPM1	YMR048W	CSM3	1.00786	0.057181	2.01572	0
YDR466W	PKH3	YGL195W	GCN1	1.007904	0.057187	-0.309804	2.325612
YOR369C	RPS12	YPL131W	RPL5	1.00792	0.057189	0	2.01584
YIL069C	RPS24B	YIL125W	KGD1	1.007959	0.057194	-0.309804	0
YDR170C	SEC7	YKL104C	GFA1	1.007978	0.057197	-1.239216	0
YEL022W	GEA2	YNR062C	YNR062C	1.007986	0.057198	0	2.015971
YGL179C	TOS3	YNR062C	YNR062C	1.007986	0.057198	0	2.015971
YMR083W	ADH3	YOR042W	CUE5	1.007986	0.057198	0	2.015971
YML075C	HMG1	YOR051C	YOR051C	1.007998	0.0572	-0.619608	0
YER006W	NUG1	YHL001W	RPL14B	1.00808	0.057211	-0.619608	1.414335
YBL005W-A	YBL005W-A	YDR353W	TRR1	1.008106	0.057214	2.016213	0
YCR003W	MRPL32	YNL254C	YNL254C	1.008106	0.057214	2.016213	0
YDL208W	NHP2	YDR381C-A	YDR381C-A	1.008106	0.057214	2.016213	0
YDR353W	TRR1	YHR050W	SMF2	1.008106	0.057214	2.016213	0
YKR035W-A	DID2	YOR144C	ELG1	1.008106	0.057214	2.016213	0
YEL019C	MMS21	YHL015W	RPS20	1.008133	0.057218	1.422935	0.593331
YGL147C	RPL9A	YGR103W	NOP7	1.00814	0.057219	-2.788235	0
YGR155W	CYS4	YJL130C	URA2	1.008197	0.057226	1.701017	0.777789
YCR024C-A	PMP1	YOR312C	RPL20B	1.008264	0.057235	0	0
YJR068W	RFC2	YOR312C	RPL20B	1.008264	0.057235	0	0
YOL123W	HRP1	YOR312C	RPL20B	1.008264	0.057235	0	0
YOR004W	YOR004W	YOR312C	RPL20B	1.008264	0.057235	0	0
YDR322W	MRPL35	YPR082C	DIB1	1.008273	0.057236	0	0
YEL054C	RPL12A	YML026C	RPS18B	1.008273	0.057236	0	0
YML026C	RPS18B	YMR314W	PRE5	1.008273	0.057236	0	0
YMR024W	MRPL3	YPR082C	DIB1	1.008273	0.057236	0	0
YEL022W	GEA2	YJR123W	RPS5	1.008291	0.057239	0	0
YGL076C	RPL7A	YML077W	BET5	1.008291	0.057239	0	0
YGL076C	RPL7A	YPR043W	RPL43A	1.008291	0.057239	0	0
YBR017C	KAP104	YBR031W	RPL4A	1.008298	0.05724	-0.309804	1.473598
YBR121C	GRS1	YDL143W	CCT4	1.008373	0.057249	-0.309804	0
YKL172W	EBP2	YPL143W	RPL33A	1.008373	0.057249	-0.309804	0
YLR264W	RPS28B	YPL231W	FAS2	1.008373	0.057249	-0.309804	0
YLR406C	RPL31B	YNL005C	MRP7	1.008373	0.057249	-0.309804	0
YFR032C-A	RPL29	YGL049C	TIF4632	1.008391	0.057252	-0.309804	2.326586
YDL082W	RPL13A	YDR174W	HMO1	1.008418	0.057255	-0.309804	3.167072
YJL179W	PFD1	YLR085C	ARP6	1.008426	0.057256	0.92521	1.091642
YGL123W	RPS2	YIL043C	CBR1	1.008428	0.057256	0.479922	1.536934
YJL034W	KAR2	YPL220W	RPL1A	1.008502	0.057266	1.455547	0
YLR383W	SMC6	YML063W	RPS1B	1.008556	0.057273	0	2.017112
YAR030C	YAR030C	YOR355W	GDS1	1.008557	0.057273	0	2.017113
YBL087C	RPL23A	YGL008C	PMA1	1.008557	0.057273	0	2.017113
YBR256C	RIB5	YDR306C	YDR306C	1.008557	0.057273	0	2.017113
YCL054W	SPB1	YFL025C	BST1	1.008557	0.057273	0	2.017113
YER132C	PMD1	YML049C	RSE1	1.008557	0.057273	0	2.017113
YML105C	SEC65	YNL266W	YNL266W	1.008557	0.057273	0	2.017113
YML105C	SEC65	YOL024W	YOL024W	1.008557	0.057273	0	2.017113
YJL130C	URA2	YML085C	TUB1	1.008558	0.057273	0	2.017112
YFR006W	YFR006W	YLR044C	PDC1	1.008588	0.057277	1.445686	0.57149
YBR084W	MIS1	YHR216W	IMD2	1.008617	0.05728	-2.478431	0
YDR394W	RPT3	YNL178W	RPS3	1.008639	0.057283	-0.309804	0.755191
YOL086C	ADH1	YPR114W	YPR114W	1.008683	0.057289	-0.309804	0
YJL138C	TIF2	YJR138W	IML1	1.008734	0.057295	-0.619608	1.4592
YGR229C	SMI1	YJR121W	ATP2	1.008786	0.057302	-0.619608	0
YLR259C	HSP60	YOL040C	RPS15	1.008833	0.057308	-0.309804	2.32747
YBL021C	HAP3	YDL083C	RPS16B	1.008837	0.057309	-0.309804	2.327479
YDL013W	HEX3	YML111W	BUL2	1.008862	0.057312	-0.309804	2.327528
YDL031W	DBP10	YLR219W	MSC3	1.008862	0.057312	-0.309804	2.327528
YDL031W	DBP10	YPR021C	AGC1	1.008862	0.057312	-0.309804	2.327528
YDR458C	YDR458C	YKR016W	YKR016W	1.008862	0.057312	-0.309804	2.327528
YGL129C	RSM23	YJR059W	PTK2	1.008862	0.057312	-0.309804	2.327528
YGL143C	MRF1	YLL003W	SFI1	1.008862	0.057312	-0.309804	2.327528
YGR271C-A	YGR271C-A	YLR383W	SMC6	1.008862	0.057312	-0.309804	2.327528
YIL095W	PRK1	YLR219W	MSC3	1.008862	0.057312	-0.309804	2.327528
YIL095W	PRK1	YMR269W	YMR269W	1.008862	0.057312	-0.309804	2.327528
YLR409C	UTP21	YMR229C	RRP5	1.008885	0.057315	-3.873368	0.745385
YDL213C	NOP6	YLR175W	CBF5	1.008896	0.057316	-1.858824	2.180759
YDR471W	RPL27B	YLR275W	SMD2	1.0089	0.057317	-0.309804	0.670243
YDL095W	PMT1	YLR429W	CRN1	1.008905	0.057317	1.348241	0.669569
YCL037C	SRO9	YER074W	RPS24A	1.008922	0.057319	0.899698	1.118146
YBR167C	POP7	YNL206C	RTT106	1.008963	0.057325	2.017927	0
YHL024W	RIM4	YOR078W	BUD21	1.008963	0.057325	2.017927	0
YHR097C	YHR097C	YJL023C	PET130	1.008963	0.057325	2.017927	0
YJL052W	TDH1	YPL131W	RPL5	1.009015	0.057331	-0.309804	2.267115
YER155C	BEM2	YHR158C	KEL1	1.009024	0.057332	-1.54902	0.730016
YBR121C	GRS1	YFL039C	ACT1	1.009038	0.057334	-0.309804	0.944066
YOR290C	SNF2	YPL081W	RPS9A	1.00909	0.057341	-1.239216	0
YGR271W	SLH1	YLL003W	SFI1	1.009129	0.057346	0	2.018257
YMR012W	CLU1	YOR111W	YOR111W	1.009129	0.057346	0	2.018257
YNL004W	HRB1	YPL131W	RPL5	1.009136	0.057347	-0.309804	2.318571
YLR048W	RPS0B	YOL121C	RPS19A	1.009236	0.057359	0	0
YBL075C	SSA3	YLR186W	EMG1	1.009284	0.057366	-0.309804	2.328372
YER129W	SAK1	YJL091C	GWT1	1.009284	0.057366	-0.309804	2.328372
YGR014W	MSB2	YJR121W	ATP2	1.009291	0.057367	-0.309804	2.328385
YGR209C	TRX2	YKR028W	SAP190	1.009291	0.057367	-0.309804	2.328385
YKR018C	YKR018C	YLR397C	AFG2	1.009291	0.057367	-0.309804	2.328385
YGR192C	TDH3	YIL153W	RRD1	1.009354	0.057376	0.248471	0.073474
YHR131C	YHR131C	YJR045C	SSC1	1.009376	0.057379	-0.309804	0
YAL012W	CYS3	YLL024C	SSA2	1.009383	0.05738	-0.466643	0.190259
YGL147C	RPL9A	YGR156W	PTI1	1.009393	0.057381	1.108094	0.910691
YDR299W	BFR2	YER165W	PAB1	1.009445	0.057388	-0.929412	2.126403
YER093C	TSC11	YKR078W	YKR078W	1.009462	0.05739	1.744562	0.274361
YHR029C	YHI9	YLL045C	RPL8B	1.009464	0.057391	-0.309804	4.850029
YDR303C	RSC3	YFL039C	ACT1	1.009525	0.057399	-0.619608	0.345452
YDR308C	SRB7	YOR312C	RPL20B	1.009552	0.057403	-0.309804	0.768904
YBR248C	HIS7	YIL107C	PFK26	1.009583	0.057407	1.259642	0.759524
YHR165C	PRP8	YIR015W	RPR2	1.009592	0.057408	2.019183	0
YJL065C	DLS1	YKL145W	RPT1	1.009642	0.057415	-0.619608	0
YBR025C	YBR025C	YPL225W	YPL225W	1.009653	0.057416	1.911707	0.948031
YAL008W	FUN14	YLR106C	MDN1	1.009702	0.057423	0	2.019403
YGL181W	GTS1	YGR118W	RPS23A	1.009702	0.057423	0	2.019403
YGL181W	GTS1	YNL069C	RPL16B	1.009702	0.057423	0	2.019403
YGR118W	RPS23A	YJR131W	MNS1	1.009702	0.057423	0	2.019403
YGR118W	RPS23A	YMR255W	GFD1	1.009702	0.057423	0	2.019403
YJL091C	GWT1	YLR106C	MDN1	1.009702	0.057423	0	2.019403
YJR045C	SSC1	YMR230W	RPS10B	1.009702	0.057423	0	2.019403
YJR090C	GRR1	YMR162C	DNF3	1.009702	0.057423	0	2.019403
YKR016W	YKR016W	YLR106C	MDN1	1.009702	0.057423	0	2.019403
YMR146C	TIF34	YOL043C	NTG2	1.009702	0.057423	0	2.019403
YMR255W	GFD1	YNL069C	RPL16B	1.009702	0.057423	0	2.019403
YBR017C	KAP104	YER140W	YER140W	1.009717	0.057425	1.906702	0.953164
YBR027C	YBR027C	YBR275C	RIF1	1.00972	0.057426	-0.309804	2.329243
YBR225W	YBR225W	YOR336W	KRE5	1.00972	0.057426	-0.309804	2.329243
YCL064C	CHA1	YOL097C	WRS1	1.00972	0.057426	-0.309804	2.329243
YDL220C	CDC13	YNL054W	VAC7	1.00972	0.057426	-0.309804	2.329243
YER017C	AFG3	YOR195W	SLK19	1.00972	0.057426	-0.309804	2.329243
YER032W	FIR1	YKL195W	MIA40	1.00972	0.057426	-0.309804	2.329243
YHR061C	GIC1	YPR091C	YPR091C	1.00972	0.057426	-0.309804	2.329243
YER021W	RPN3	YHR091C	MSR1	1.009732	0.057427	2.019464	0
YBL072C	RPS8A	YNL248C	RPA49	1.009736	0.057428	-0.619608	3.479512
YBR136W	MEC1	YOL127W	RPL25	1.009778	0.057434	0	0.305231
YDR088C	SLU7	YPL228W	CET1	1.009783	0.057434	1.847708	1.01229
YBR034C	HMT1	YLR315W	NKP2	1.00988	0.057448	2.01976	0
YBR023C	CHS3	YOR125C	CAT5	1.009988	0.057462	0	2.019977
YDR194C	MSS116	YLR340W	RPP0	1.010008	0.057465	-0.309804	1.033206
YHR202W	YHR202W	YOR174W	MED4	1.010018	0.057466	-0.929412	2.949447
YBR142W	MAK5	YEL021W	URA3	1.01002	0.057467	0	2.02004
YGL076C	RPL7A	YKR086W	PRP16	1.010073	0.057474	0.992496	1.027651
YBL085W	BOI1	YNL096C	RPS7B	1.010074	0.057474	2.308805	0.551776
YFL039C	ACT1	YIR022W	SEC11	1.010103	0.057478	1.523117	0.497089
YHR121W	LSM12	YKR092C	SRP40	1.010119	0.05748	0.501244	1.518994
YKR081C	RPF2	YPL012W	RRP12	1.010139	0.057483	-0.929412	3.565455
YGR263C	YGR263C	YMR263W	SAP30	1.010147	0.057484	0.892509	1.127784
YFL039C	ACT1	YPL131W	RPL5	1.010247	0.057498	-0.309804	1.06726
YDL171C	GLT1	YER110C	KAP123	1.010254	0.057499	-0.619608	0.768904
YBL027W	RPL19B	YNL055C	POR1	1.010255	0.057499	0	4.541809
YDR418W	RPL12B	YGR204W	ADE3	1.010259	0.057499	-0.309804	0.769926
YNL287W	SEC21	YPL131W	RPL5	1.010264	0.0575	-0.619608	1.074873
YDR356W	SPC110	YGR124W	ASN2	1.010278	0.057502	0.967135	1.053422
YLR249W	YEF3	YPR074C	TKL1	1.010329	0.057509	-0.929412	2.950069
YBR079C	RPG1	YPR086W	SUA7	1.010356	0.057513	-0.619608	0
YFL016C	MDJ1	YHL030W	ECM29	1.010356	0.057513	-0.619608	0
YLL024C	SSA2	YLR248W	RCK2	1.010378	0.057516	-0.240136	0.090035
YIL018W	RPL2B	YML007W	YAP1	1.010539	0.057538	0	0
YDR060W	MAK21	YFR031C-A	RPL2A	1.010575	0.057543	-1.239216	2.240755
YBR043C	QDR3	YDR392W	SPT3	1.010587	0.057544	2.021175	0
YGR118W	RPS23A	YPL105C	YPL105C	1.010587	0.057544	2.021175	0
YLL004W	ORC3	YMR136W	GAT2	1.010587	0.057544	2.021175	0
YER021W	RPN3	YOL001W	PHO80	1.010617	0.057548	0.303269	1.717964
YDR350C	TCM10	YOR312C	RPL20B	1.010655	0.057553	0	0.918663
YCR028C-A	RIM1	YDR499W	LCD1	1.010775	0.05757	-0.619608	0
YCR028C-A	RIM1	YOL097C	WRS1	1.010775	0.05757	-0.619608	0
YGR170W	PSD2	YLR325C	RPL38	1.010775	0.05757	-0.619608	0
YKR025W	RPC37	YPR032W	SRO7	1.010775	0.05757	-0.619608	0
YLL011W	SOF1	YLR003C	YLR003C	1.010775	0.05757	-0.619608	0
YHR089C	GAR1	YPL043W	NOP4	1.010783	0.057571	-0.929412	0
YOL144W	NOP8	YPL131W	RPL5	1.010813	0.057575	-0.309804	0.631556
YDL082W	RPL13A	YFL034C-A	RPL22B	1.010832	0.057578	0	2.021663
YDR012W	RPL4B	YNR041C	COQ2	1.010839	0.057579	0	0
YFL009W	CDC4	YGR054W	YGR054W	1.01085	0.05758	0	2.0217
YGR054W	YGR054W	YPR143W	RRP15	1.01085	0.05758	0	2.0217
YIR030C	DCG1	YNL014W	HEF3	1.01085	0.05758	0	2.0217
YBR039W	ATP3	YDR012W	RPL4B	1.01086	0.057581	0	0
YBR114W	RAD16	YDR471W	RPL27B	1.01086	0.057581	0	0
YDR012W	RPL4B	YER141W	COX15	1.01086	0.057581	0	0
YPL004C	LSP1	YPR165W	RHO1	1.01086	0.057581	-1.239216	3.260935
YBR118W	TEF2	YOR207C	RET1	1.010872	0.057583	0.264134	0.101804
YGR080W	TWF1	YPL146C	NOP53	1.010887	0.057585	-0.619608	2.641383
YDR502C	SAM2	YNL178W	RPS3	1.010946	0.057592	-0.619608	0.595339
YDL140C	RPO21	YOR204W	DED1	1.010982	0.057597	-0.619608	0.83298
YMR116C	ASC1	YMR242C	RPL20A	1.010982	0.057597	-0.619608	0
YBR017C	KAP104	YOL092W	YOL092W	1.011009	0.0576	-0.309804	2.331823
YBR039W	ATP3	YGL141W	HUL5	1.011009	0.0576	-0.309804	2.331823
YCR073W-A	SOL2	YDR113C	PDS1	1.011009	0.0576	-0.309804	2.331823
YDL156W	YDL156W	YGL141W	HUL5	1.011009	0.0576	-0.309804	2.331823
YDR379W	RGA2	YER167W	BCK2	1.011009	0.0576	-0.309804	2.331823
YER054C	GIP2	YML028W	TSA1	1.011009	0.0576	-0.309804	2.331823
YLR342W	FKS1	YOR086C	TCB1	1.011009	0.0576	-0.309804	2.331823
YLR406C	RPL31B	YOR086C	TCB1	1.011009	0.0576	-0.309804	2.331823
YIL069C	RPS24B	YPL217C	BMS1	1.011051	0.057606	-0.619608	0
YBR089C-A	NHP6B	YPL235W	RVB2	1.011107	0.057613	-0.309804	0
YBR031W	RPL4A	YHR117W	TOM71	1.011126	0.057615	0	0.558491
YKL060C	FBA1	YLR080W	EMP46	1.01123	0.057629	-0.929412	0.635757
YBL002W	HTB2	YLL004W	ORC3	1.011288	0.057636	-0.64784	3.510849
YCR087W	YCR087W	YML131W	YML131W	1.011337	0.057642	2.022675	0
YFR012W	YFR012W	YNL288W	CAF40	1.011337	0.057642	2.022675	0
YCR053W	THR4	YHR099W	TRA1	1.011388	0.057649	1.088559	0.934218
YDL043C	PRP11	YLL036C	PRP19	1.011417	0.057653	0.795793	0
YCL037C	SRO9	YHL033C	RPL8A	1.011419	0.057653	-0.619608	1.069348
YKL032C	IXR1	YOR136W	IDH2	1.011428	0.057654	-0.619608	0
YBR017C	KAP104	YGL103W	RPL28	1.011467	0.057659	-0.309804	0
YML024W	RPS17A	YOR056C	NOB1	1.011467	0.057659	-0.309804	0
YBL055C	YBL055C	YLR278C	YLR278C	1.011523	0.057666	-0.309804	2.33285
YBL072C	RPS8A	YGR272C	YGR272C	1.011523	0.057666	-0.309804	2.33285
YBL072C	RPS8A	YJR094W-A	RPL43B	1.011523	0.057666	-0.309804	2.33285
YBL021C	HAP3	YGL045W	RIM8	1.011524	0.057666	2.023048	0
YBL097W	BRN1	YDR325W	YCG1	1.011524	0.057666	2.023048	0
YBR087W	RFC5	YKL093W	MBR1	1.011524	0.057666	2.023048	0
YBR097W	VPS15	YDR139C	RUB1	1.011524	0.057666	2.023048	0
YBR188C	NTC20	YFR029W	PTR3	1.011524	0.057666	2.023048	0
YKL025C	PAN3	YNL040W	YNL040W	1.011524	0.057666	2.023048	0
YNL229C	URE2	YPL235W	RVB2	1.011524	0.057666	2.023048	0
YOL034W	SMC5	YPL161C	BEM4	1.011524	0.057666	2.023048	0
YHR174W	ENO2	YPL019C	VTC3	1.011532	0.057667	-0.309804	0.577727
YLR048W	RPS0B	YOR259C	RPT4	1.01154	0.057668	-0.309804	0.670751
YFL017W-A	SMX2	YNR011C	PRP2	1.011552	0.05767	1.596596	1.266941
YLR259C	HSP60	YMR272C	SCS7	1.011593	0.057675	-0.309804	0
YLR259C	HSP60	YOR271C	YOR271C	1.011593	0.057675	-0.309804	0
YFR015C	GSY1	YHL009W-B	YHL009W-B	1.011599	0.057676	1.300868	0.72233
YNR051C	BRE5	YOR091W	YOR091W	1.011622	0.057679	-0.929412	2.952655
YDR382W	RPP2B	YKL056C	YKL056C	1.011724	0.057692	1.37643	0.647019
YJL130C	URA2	YPL249C-A	RPL36B	1.011733	0.057693	0	0.762837
YBL072C	RPS8A	YLR003C	YLR003C	1.011808	0.057703	0	0
YHR099W	TRA1	YPL218W	SAR1	1.011808	0.057703	0	0
YKR057W	RPS21A	YLR367W	RPS22B	1.011808	0.057703	0	0
YKL104C	GFA1	YPL161C	BEM4	1.011827	0.057705	-0.929412	0
YHL034C	SBP1	YLR432W	IMD3	1.012038	0.057732	-1.239216	4.271034
YDR310C	SUM1	YOL068C	HST1	1.012059	0.057734	2.864551	0
YLR086W	SMC4	YPL198W	RPL7B	1.012081	0.057737	-0.309804	2.333966
YCL036W	GFD2	YMR093W	UTP15	1.01209	0.057738	2.02418	0
YDR359C	VID21	YJL144W	YJL144W	1.01209	0.057738	2.02418	0
YDR435C	PPM1	YMR092C	AIP1	1.01209	0.057738	2.02418	0
YER085C	YER085C	YGR207C	YGR207C	1.01209	0.057738	2.02418	0
YGR207C	YGR207C	YMR090W	YMR090W	1.01209	0.057738	2.02418	0
YIL063C	YRB2	YOL003C	YOL003C	1.01209	0.057738	2.02418	0
YJL171C	YJL171C	YMR092C	AIP1	1.01209	0.057738	2.02418	0
YLR368W	MDM30	YMR092C	AIP1	1.01209	0.057738	2.02418	0
YHL015W	RPS20	YKR028W	SAP190	1.012174	0.057749	0	2.024348
YLL011W	SOF1	YNL178W	RPS3	1.012229	0.057756	-0.929412	0
YBR296C	PHO89	YDL132W	CDC53	1.01229	0.057764	0	2.024581
YBR296C	PHO89	YLR454W	YLR454W	1.01229	0.057764	0	2.024581
YDL173W	YDL173W	YOR346W	REV1	1.01229	0.057764	0	2.024581
YEL030W	ECM10	YIL022W	TIM44	1.01229	0.057764	0	2.024581
YER064C	YER064C	YLR454W	YLR454W	1.01229	0.057764	0	2.024581
YER064C	YER064C	YOR346W	REV1	1.01229	0.057764	0	2.024581
YHR186C	KOG1	YLR454W	YLR454W	1.01229	0.057764	0	2.024581
YOR346W	REV1	YPR106W	ISR1	1.01229	0.057764	0	2.024581
YCR088W	ABP1	YGL008C	PMA1	1.012306	0.057766	0	2.024611
YGR155W	CYS4	YLR096W	KIN2	1.012308	0.057766	0.743732	1.280883
YIL078W	THS1	YOR204W	DED1	1.012327	0.057768	-0.722735	0.516365
YBR263W	SHM1	YDL082W	RPL13A	1.012331	0.057769	-0.309804	0
YCL037C	SRO9	YKL181W	PRS1	1.012331	0.057769	-0.309804	0
YCL037C	SRO9	YMR064W	AEP1	1.012331	0.057769	-0.309804	0
YCL037C	SRO9	YPL183W-A	YPL183W-A	1.012331	0.057769	-0.309804	0
YCL037C	SRO9	YPR100W	MRPL51	1.012331	0.057769	-0.309804	0
YCR031C	RPS14A	YOR173W	DCS2	1.012331	0.057769	-0.309804	0
YGR170W	PSD2	YLR029C	RPL15A	1.012331	0.057769	-0.309804	0
YHR156C	LIN1	YML046W	PRP39	1.012331	0.057769	-0.309804	0
YBR121C	GRS1	YLR249W	YEF3	1.012356	0.057772	-0.619608	0
YFL034C-A	RPL22B	YMR072W	ABF2	1.012398	0.057777	-0.309804	2.3346
YDR012W	RPL4B	YER164W	CHD1	1.012465	0.057786	-0.309804	0.506514
YAL038W	CDC19	YDR539W	YDR539W	1.012503	0.057791	-0.619608	0
YAL038W	CDC19	YGR068C	YGR068C	1.012503	0.057791	-0.619608	0
YHR043C	DOG2	YML126C	ERG13	1.012557	0.057798	2.025114	0
YAR014C	BUD14	YER102W	RPS8B	1.012568	0.057799	-0.309804	0
YCR032W	BPH1	YHR171W	ATG7	1.012579	0.0578	0	2.025158
YJL131C	YJL131C	YJL207C	YJL207C	1.012579	0.0578	0	2.025158
YLR045C	STU2	YMR191W	SPG5	1.012579	0.0578	0	2.025158
YBL067C	UBP13	YLR309C	IMH1	1.012636	0.057808	1.450359	0.574913
YJL004C	SYS1	YLR249W	YEF3	1.012656	0.05781	0	0
YHR010W	RPL27A	YPR043W	RPL43A	1.012697	0.057815	0	0
YMR121C	RPL15B	YNL002C	RLP7	1.012697	0.057815	0	0
YNL002C	RLP7	YOR234C	RPL33B	1.012697	0.057815	0	0
YKL006W	RPL14A	YMR302C	YME2	1.012716	0.057817	0	0
YGL100W	SEH1	YGR074W	SMD1	1.012748	0.057821	-1.239216	0
YDL171C	GLT1	YPL220W	RPL1A	1.012774	0.057824	1.076695	0
YAR009C	YAR009C	YKR078W	YKR078W	1.012799	0.057826	1.748753	0.276845
YLL024C	SSA2	YMR261C	TPS3	1.012804	0.057827	-0.011694	0.380519
YBL047C	EDE1	YDR471W	RPL27B	1.012812	0.057828	-0.309804	0
YDR471W	RPL27B	YGR185C	TYS1	1.012812	0.057828	-0.309804	0
YBL052C	SAS3	YDR359C	VID21	1.012828	0.05783	1.161713	0.863942
YPL009C	YPL009C	YPL198W	RPL7B	1.012843	0.057831	0.956175	0.673129
YBR233W	PBP2	YER165W	PAB1	1.012863	0.057833	-0.619608	0
YER165W	PAB1	YPL120W	VPS30	1.012863	0.057833	-0.619608	0
YDL075W	RPL31A	YDL195W	SEC31	1.012873	0.057835	-0.929412	0
YAL036C	RBG1	YNL178W	RPS3	1.012892	0.057837	-0.619608	1.377629
YMR207C	HFA1	YPL126W	NAN1	1.012934	0.057841	-0.309804	0.830958
YLR249W	YEF3	YNL281W	HCH1	1.013012	0.05785	-0.929412	0.669676
YHR163W	SOL3	YPR162C	ORC4	1.013045	0.057853	2.02609	0
YLR432W	IMD3	YOR204W	DED1	1.01307	0.057856	-0.929412	2.511817
YBR023C	CHS3	YPL170W	DAP1	1.013098	0.057859	2.026195	0
YNL182C	IPI3	YOR312C	RPL20B	1.01312	0.057861	0	0
YLR197W	SIK1	YOL040C	RPS15	1.013138	0.057863	-0.929412	2.955687
YGR159C	NSR1	YNL308C	KRI1	1.013141	0.057864	0.121216	2.745498
YDR450W	RPS18A	YFR032C-A	RPL29	1.013157	0.057866	0	2.026314
YMR033W	ARP9	YMR075C-A	YMR075C-A	1.013157	0.057866	0	2.026314
YBR059C	AKL1	YBR194W	YBR194W	1.013168	0.057867	-0.309804	2.336141
YDL131W	LYS21	YDR351W	SBE2	1.013168	0.057867	-0.309804	2.336141
YDL131W	LYS21	YJR125C	ENT3	1.013168	0.057867	-0.309804	2.336141
YDR270W	CCC2	YNL021W	HDA1	1.013168	0.057867	-0.309804	2.336141
YER105C	NUP157	YGR225W	AMA1	1.013168	0.057867	-0.309804	2.336141
