ORF	GPL51-01 (GSM854) heat shock 05 min	GPL51-02 (GSM855) heat shock 10 min	GPL51-03 (GSM856) heat shock 15 min	GPL51-05 (GSM864) heat shock 20 min repeat	GPL51-06 (GSM865) heat shock 40 min	GPL51-07 (GSM868) heat shock 60 min	GPL51-08 (GSM872) heat shock 80 min
HEM1	0.0	-1.085	0.0	0.0	0.0	0.0	0.0
MCM21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SWA2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MRPL35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTP4	-1.662	-3.084	-3.512	-2.824	-1.838	0.0	0.0
YSP2	0	0.0	0.0	0	0	0.0	0
SKP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERD1	0.0	0.0	0.0	-1.204	-1.023	0.0	0.0
SYF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL12B	0.0	0.0	-1.733	-1.94	-1.868	0.0	0.0
HKR1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DYN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SMT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EMI1	0.0	1.498	1.176	1.168	0.0	0.0	0.0
YDR514C	-1.09	0.0	0.0	0.0	-1.147	0.0	0.0
EMI2	2.98	3.937	3.855	3.356	0.0	0.0	0.0
EUG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDR520C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRB1	1.984	2.738	3.374	3.278	2.322	1.31	1.147
NPR2	0.0	0	0	0.0	0.0	0.0	0
AVT2	0	0	0	0.0	0.0	0.0	0
HPA3	0.0	0.0	0.0	0.0	0.0	1.046	1.038
YEL068C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DSF1	0	1.137	0.0	0.0	0.0	0.0	0.0
YER076C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YER078C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AIM9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UTP7	0.0	-3.133	-2.842	-2.255	-1.288	0.0	0.0
YER084W	0	0	0	0	0	-1.365	-1.056
ILV1	0.0	-1.258	-1.528	-1.845	-1.252	0.0	0.0
RAD3	0.0	-1.221	0.0	0.0	0.0	0.0	0.0
RAD24	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TMT1	0.0	0.0	1.136	1.122	0.0	0.0	0.0
BMH1	0.0	1.396	1.373	1.406	0.0	0.0	0.0
DMC1	0	0	0.0	0.0	0.0	0.0	0.0
YER181C	0	0	0.0	0.0	0.0	0.0	0.0
YFR006W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAR7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UBP6	0.0	0.0	0.0	1.313	0.0	0.0	0.0
YFR012W	0	0	0	0	0	0	0
CMK1	1.236	1.968	2.121	2.214	0.0	0.0	0.0
YFR016C	0.0	0.0	0.0	1.317	0.0	0.0	0.0
RNA15	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RIM8	0.0	0	0.0	0.0	0.0	0.0	0
RPT6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TYW3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL052W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERV14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL140C	0	0.0	0.0	0.0	0.0	0.0	0.0
GPI10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ROG1	0.0	-1.121	0.0	-1.029	0.0	0.0	0.0
YGL146C	0	0	1.376	0.0	0.0	0.0	0.0
ARO2	0.0	-1.023	-1.712	-2.027	-1.656	0.0	0.0
INO80	0.0	0.0	0	0.0	0.0	0	0
MTO1	-1.506	-1.889	0.0	0.0	0.0	0.0	0.0
CSE1	0.0	0.0	0	0.0	0.0	0.0	0.0
DOC1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGL242C	0.0	1.038	0.0	0.0	0.0	0.0	0.0
RTF1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RAI1	0.0	0.0	-1.037	-1.011	-1.232	0.0	0.0
YGR069W	-1.118	0.0	-1.589	0.0	0.0	0.0	0.0
YGR071C	0	0	0	0	0	0	0
YGR073C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRP38	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PEX8	0.0	0.0	1.185	0.0	0.0	0.0	0.0
YGR079W	-3.854	-3.894	-2.785	-3.48	-1.799	0.0	0.0
MRPS35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLC1	0.0	0.0	0.0	1.065	0.0	0.0	0.0
PUS6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSM1	0.0	0.0	0	0.0	0.0	0.0	0.0
RBG2	0.0	-1.567	-2.272	-1.737	0.0	0.0	0.0
ERG1	0.0	0.0	0	0.0	0.0	0.0	0.0
APL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR265W	0.0	-2.024	-1.516	-1.878	-1.377	0.0	0.0
FOL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR269W	0	0.0	0	0.0	0.0	0.0	0.0
SLH1	0	0	0	0.0	0.0	0	0.0
DIA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ARD1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MIP6	0	0	0	0	0	0	0
YSC83	0.0	1.21	1.262	0.0	0.0	0.0	0.0
DED81	0.0	0.0	0.0	-1.563	-1.572	0.0	0.0
RPS27B	0.0	0.0	-1.708	-1.991	-1.882	-1.145	0.0
YPT35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTM1	0	0.0	0.0	0.0	0.0	0.0	0.0
UBA4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR113W	0.0	0.0	1.465	1.342	0.0	0.0	0.0
DMA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPN10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR202W	0.0	1.017	0	1.24	1.03	0.0	0.0
MNL1	0.0	-1.987	-1.367	-1.192	0.0	0.0	0.0
SKN7	0.0	-1.577	-1.093	-1.167	0.0	0.0	0.0
BAT1	0.0	-1.195	-1.569	-1.503	0.0	0.0	0.0
YHR210C	0	0	1	0	0	0.0	0.0
YIL077C	1.165	1.402	1.458	1.137	0.0	0.0	0.0
AIR1	-1.721	-3.535	-2.759	-2.405	-1.238	0.0	0.0
YIL082W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YIL086C	0	0.0	0	0.0	0.0	0.0	0.0
AVT7	0.0	0	0	0	0	0	0
YIL174W	0.0	0	0.0	0.0	0.0	0.0	0.0
PAU14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SGN1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AIM21	0.0	0.0	0	0.0	0.0	0.0	0.0
IST3	0	0	0	0	0.0	0.0	0
YIR007W	0.0	1.171	0	1.722	0.0	0.0	0.0
MTR4	0.0	-1.481	0	-2.161	-1.476	0.0	0.0
TDH1	0.0	1.207	1.259	0.0	0.0	0.0	0.0
TIM54	0	0	0	-1.165	0.0	0.0	0.0
ZAP1	0	0	0.0	0.0	0.0	0.0	0.0
BIT61	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BNA3	0	0	0.0	0.0	0.0	0.0	0.0
IDS2	0.0	0.0	0.0	0.0	0.0	0	0.0
RPA34	-1.48	-3.403	-3.722	-2.866	-1.796	-1.02	0.0
YJL150W	0	0	0	0	0	0	0
YJL152W	0.0	1.398	0.0	0.0	0.0	0.0	0.0
VPS35	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SSY5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ESS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TES1	1.07	1.278	1.302	0.0	0	0.0	0.0
REC107	0.0	1.04	0.0	0.0	0	0.0	0.0
YJR023C	0	0.0	0.0	0.0	0.0	0.0	0.0
BNA1	0.0	1.002	0	0.0	0.0	0.0	0.0
YJR027W	0.0	0.0	0	0.0	0.0	0.0	0.0
YJR114W	0.0	1.205	0.0	0.0	0.0	0.0	0.0
YJR116W	0.0	0.0	0.0	0.0	0.0	0.0	0
ILM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YJR120W	0	0	0	0	0	0	0
IBA57	0.0	0.0	0	0.0	0.0	0.0	0.0
YJR124C	0.0	-1.608	0	-1.588	0.0	0.0	0.0
YKL047W	0.0	0.0	0	0.0	0.0	0.0	0.0
CSE4	0	0.0	0	0.0	0.0	0.0	0.0
SFK1	0.0	0.0	0	0.0	0.0	0.0	0.0
YKL053W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OAR1	0.0	0.0	0.0	-1.034	0.0	0.0	0.0
NUP120	0.0	0.0	0.0	0.0	0.0	0	0.0
MRP8	1.8	2.597	2.225	2.56	0.0	0	1.153
RPC25	0.0	-1.107	-2.123	-1.605	0.0	0.0	0.0
AVT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDH1	1.901	2.968	3.187	2.686	2.205	1.048	0.0
MCR1	1.891	2.809	2.913	3.05	1.553	0.0	1.177
GPM1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRY2	0.0	0.0	-1.717	-1.625	0.0	0.0	0.0
YKR015C	0	0.0	0.0	0.0	0	0.0	0
YKR017C	0	0	0	0	0	0	0
IRS4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ALY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YKR023W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SFI1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPO75	0.0	0	0.0	0.0	0	0.0	0.0
YLL007C	0	0	0	0	0	0.0	0
COX17	0.0	1.228	0	1.218	0	1.188	1.429
SOF1	-2.524	-3.974	0	-1.871	-1.233	0.0	0.0
PUF3	0.0	0.0	0	0.0	0.0	0.0	0.0
RAD5	0.0	0.0	0	0.0	0.0	0.0	0.0
SMF3	0.0	0.0	0	0.0	0.0	0.0	0.0
YLR036C	0.0	0.0	0	0	0.0	0	0.0
COX12	0.0	1.066	0.0	0.0	0.0	0.0	0.0
YLR040C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YLR042C	0.0	0.0	0.0	-1.287	0.0	0.0	0.0
CCW14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STE23	0.0	0.0	0.0	0.0	0.0	0.0	0
REH1	0.0	0.0	0.0	0.0	0	0.0	0
SWC7	-1.108	-1.278	-2.072	-1.536	0.0	0.0	0
SMC6	0.0	0.0	0.0	0	0	0	0.0
CTF3	0	2.267	0	0	0	0	-3.524
ATP14	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GSP1	0.0	0.0	0.0	-1.037	-1.294	0.0	0.0
GCD7	0.0	-1.057	0.0	0.0	0.0	0.0	0.0
GUF1	0.0	1.2	0.0	0.0	0.0	0.0	0.0
YLR287C	0.0	-1.257	-1.316	0.0	0.0	0.0	0.0
NNT1	0	0	0	0	0	0	0
PBA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SIK1	0.0	-3.755	-4.98	-4.044	-2.606	-1.26	0.0
NMT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
UPS1	0.0	1.331	1.013	0.0	0	0.0	0
PEX13	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATG26	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDC45	0.0	0.0	0.0	-1.038	-1.013	0.0	0.0
YLR101C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ICT1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HRT3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IOC2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
NYV1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CYB2	0	0	2.266	1.964	0	0.0	0
CMP2	0.0	1.088	1.545	1.2	0.0	0.0	0
NTE1	0	0.0	0.0	0	0	0	0
PIF1	0	0	0.0	0	0	0	0
RPS1B	0.0	0.0	-2.023	-1.871	-1.642	0.0	0.0
ORC1	0.0	0.0	0.0	0.0	0.0	0.0	0
PEX12	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TAP42	0.0	0.0	0.0	0.0	0.0	0.0	0
RSF1	0.0	1.779	1.574	1.322	0.0	0.0	0
HOF1	0.0	0.0	0.0	0.0	0.0	0.0	0
IMP2	0	0	0	0	0	0	0
MSN2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL15B	0.0	0.0	-1.48	-1.588	-2.048	0.0	0.0
PKR1	0.0	0.0	0.0	-1.069	0.0	0.0	0.0
STO1	0.0	-1.331	0.0	0.0	0.0	0.0	0.0
SAS2	-1.185	0.0	-1.172	-1.145	0	0.0	0.0
POM152	0.0	-1.453	0.0	-1.05	0.0	0.0	0.0
RRB1	0.0	-3.068	-4.819	-4.183	-2.431	-1	0.0
RNT1	-1.018	-2.12	-3.656	-2.175	-1.498	0.0	0.0
YHM2	0.0	-1.718	-1.618	-1.479	-1.179	0.0	0.0
ZRC1	0.0	-1.524	-1.311	-1.508	-1.217	0.0	-1.01
YMR245W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RKR1	0	0.0	0.0	0.0	0	0	0.0
GTO3	0	1.784	0	0	0	0	-1.103
YNL017C	0	0	0.0	0	0	0.0	0
YNL019C	0	0.0	0.0	0.0	0	0.0	0
HDA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAP1	0.0	-2.254	-1.933	-1.733	0.0	0.0	0
SSN8	1.023	1.268	1.002	0.0	0.0	0.0	0.0
CRZ1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPC19	-1.182	-1.831	-3.404	-2.697	0.0	0.0	0.0
YNL115C	0.0	1.306	2.354	2.221	1.504	0.0	0
MLS1	0	0.0	0.0	0.0	0.0	0	0
NCS2	0.0	-1.312	-2.225	-2.262	-1.699	0.0	0.0
TOM70	0.0	0.0	0.0	0.0	0	0	0.0
NMA111	0.0	-1.683	0.0	0.0	0.0	0.0	0.0
SSB2	0.0	-1.228	-2.368	-2.469	-2.114	-1.1	0.0
YNL211C	0	0.0	0.0	0.0	0.0	0.0	0.0
YNL213C	0.0	0.0	0.0	0.0	0	0	0
IES2	0.0	0.0	0.0	0.0	0	0.0	0
YNL217W	0.0	0.0	-1.493	-1.38	-1.445	0.0	0.0
ALG9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNL305C	1.247	2.702	2.659	2.292	1.429	1.13	0.0
MCK1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
STB1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SKP2	0	0.0	0.0	0	0	0	-2.051
YNL313C	-1.588	-3.06	-3.472	0	-1.419	0.0	0.0
ATP11	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YNR062C	0	0.0	0.0	0	0	0	0
YNR064C	0	0.0	0.0	0	0	0	0
YNR066C	0	0	0.0	0	0	0	0
YNR068C	0	0	0	0	0	0	0
YNR070W	0	0	0	0	0	0	0
HXT17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
REX4	0.0	0.0	-1.52	-1.094	0.0	0.0	0.0
ATG19	1.148	1.97	2.276	2.3	0.0	0.0	0
PHM7	3.798	6.038	7.338	5.814	3.61	0	0
ADH1	0.0	1.22	1.232	1.066	0.0	0.0	0.0
MPD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MSH2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TIR2	0.0	0.0	0.0	0.0	0.0	0.0	-1.348
YOR012W	0	0	0	0	0	0	0
RTS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERP4	0	0	0	0	0	0	-3
ROD1	0.0	0.0	1.601	1.438	0	0.0	0.0
HSP10	1.647	2.739	2.351	2.512	1.876	1.915	2.06
VAM3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LEU9	0.0	-1.796	-1.76	-1.668	0.0	0.0	0.0
TFC7	0	0	0	0	0	0	0
CEX1	0.0	0.0	0.0	0.0	0.0	0.0	0
YOR114W	0.0	0.0	0.0	0	0	0.0	0.0
RPO31	0.0	-1.804	0.0	0.0	0.0	0.0	-1.442
HIS3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DED1	0.0	-1.701	-1.023	-1.005	0.0	0.0	0.0
NOC2	-1.46	-3.294	-5.087	-3.702	-2.15	0.0	0.0
PTP2	0.0	0.0	1.23	1.095	0.0	0.0	0.0
RPB10	0.0	0.0	-1.721	-1.181	-1.12	0.0	0.0
STE4	-1.035	-1.306	-1.134	0.0	0.0	0.0	0.0
MUM3	0.0	0.0	-1.077	0.0	0.0	0.0	0.0
YOR300W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YOR302W	0	1.216	0.0	0.0	0.0	0.0	0.0
ISW2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MCH5	0.0	0.0	-1.188	0.0	0.0	0.0	0.0
SNU66	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PAU21	0	0	0	0	0	0	0.0
SNF8	0.0	1	0.0	0.0	0	0.0	0.0
LSP1	1.655	2.638	3.048	2.525	0.0	0.0	0.0
NCR1	0	0	0	0	0	0	0
CHL1	0	0	0	0	0	0	0
RET3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PNG1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGR2	0.0	0	0.0	0.0	0.0	0.0	0
ATG21	0	0	0	0	0	0.0	0
YPL102C	0	0	0	0	0	0	0
MSD1	0.0	0.0	0.0	0	0.0	0.0	0.0
SSE1	1.218	1.417	1.68	1.428	0.0	0.0	0.0
PRM3	0	0.0	-1.196	0.0	0.0	0.0	0.0
DDC1	0	0.0	0.0	0.0	0.0	0.0	0
OXR1	0.0	1.969	1.642	1.807	0.0	0.0	0.0
RPL7B	0.0	0.0	-1.974	-1.747	-1.674	0.0	0.0
CSM4	0	0	0	0	0	0.0	0
AFT2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
HAL1	1.143	1.746	1.602	1.26	0	0.0	0.0
REC8	0	0	0	0	0	0.0	0
SUT2	0.0	0.0	0	0.0	0.0	0.0	0.0
YPR011C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR013C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR015C	0	0	0	0	0	0.0	-1.07
SNT309	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PRE2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COG4	0.0	0.0	0.0	0.0	0	0	0.0
YTH1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YPR109W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DBF20	1.052	0.0	0.0	0.0	-1.084	0.0	0
YPR197C	0.0	0.0	0.0	0.0	0.0	0.0	0
ARR1	0.0	0	0.0	0.0	0.0	0.0	0
ARR3	0	0	0	0	0	0	0
YPR203W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLT1	0.0	-1.35	-1.71	-1.515	0.0	0.0	-1.21
YDL177C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YDL183C	0	0.0	0.0	0.0	0	0.0	0.0
GDH2	0	0.0	1.447	1.217	1.048	0.0	0.0
AAD4	0.0	0.0	0.0	0.0	0.0	0.0	0
FMP16	0	4.328	5.102	3.946	2.567	0.0	1.322
YIL055C	1.904	2.513	2.752	2.408	1.489	0.0	0.0
SEC6	0.0	0.0	0.0	0.0	0	0.0	0.0
YIL086C	0	0	0.0	0.0	0	0.0	0.0
NUP159	0.0	-1.163	0.0	0.0	0	0.0	0.0
STH1	0.0	0.0	0.0	0.0	0	0.0	0
YIL151C	0.0	0.0	0.0	0.0	0	0.0	0
APJ1	4.537	3.71	2.45	2	0	1.269	0
RIA1	0.0	-1.933	-1.065	0.0	0.0	0.0	0
SSU72	0.0	0.0	0.0	0.0	0.0	0.0	0
POL2	0.0	0.0	-1.262	0.0	0	0.0	0
PCL1	0.0	0.0	0.0	0.0	0	0.0	0
ACC1	0	-1.018	-1.122	0.0	0	0.0	0
RPL22B	-1.82	-1.93	-2.429	-1.364	-1.113	0.0	0.0
YER119C-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR166C	0.0	0.0	0.0	0.0	0	0.0	0.0
SER33	0.0	0.0	0.0	0.0	0.0	0	0.0
YAL064W-B	0	0.0	0.0	0.0	0.0	0	0.0
YAL064C-A	0	0.0	0.0	0.0	0	0	1.258
VTH1	0.0	0	0.0	0.0	0	0	0
CIS3	0.0	0.0	0.0	0.0	0.0	0	0
YJR029W	0.0	0.0	0	0.0	0.0	0	0
YKL215C	0	0	0	0.0	0	0	0
RIX7	0	0.0	-2.01	-1.62	0	0	0
UBR2	0	0	0	0.0	0	0	0
YMR294W-A	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YMR306C-A	0	0	0	0	0	0.0	0
YMR316C-B	0	0	0	0	0	0.0	0
YNL338W	0	0	0	0	0	0.0	0
NCR1	0	0	0	0	0	0.0	0
SGF11	0	0	0	0	0	0.0	0
HFA1	0	2.276	0	0	0	0.0	0
FET4	0.0	-1.168	-1.967	-1.181	0.0	0.0	0
YIP3	0.0	0.0	0.0	0.0	0.0	0.0	0
CSL4	0	0	0	0	0	0	0
SUI1	0	0	0	0	0	0	0
YNR021W	0.0	0.0	0.0	-1.032	0.0	0.0	0
YDR271C	0	1.237	1.063	0.0	0.0	0.0	0.0
YEL025C	0	0.0	0.0	0	0	0.0	0.0
POL5	0.0	-2.316	-2.638	-1.876	-1.388	0.0	0.0
NOP16	0.0	-1.639	-2.912	-1.557	-1.794	0.0	0.0
UBP5	0	0.0	0	0	0	0.0	0.0
YFL-TYA	0	-1.16	0	0	0	0.0	0.0
MRPS35	0	0.0	0	0.0	0.0	0.0	0.0
CLC1	0.0	0.0	0	0.0	0.0	0.0	0.0
PUS6	0	0.0	0	0.0	0	0.0	0.0
MSM1	0.0	0.0	0	0.0	0.0	0.0	0.0
RBG2	0.0	-1.836	-2.734	-1.683	0.0	0.0	0.0
ERG1	0.0	-1.065	0.0	0.0	0.0	0.0	0.0
APL6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SAY1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR265W	0.0	-1.971	-1.713	-1.932	-1.543	0.0	0.0
FOL2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YGR269W	0	0	0.0	0	0	0	0
SLH1	0	0	0.0	0	0.0	0	0
DIA4	0.0	0.0	0.0	0.0	0.0	0.0	0
ARD1	0.0	0.0	0.0	0.0	0.0	0.0	0
MIP6	0	0	0	0	0	0	0
YSC83	0.0	1.275	1.119	0.0	0.0	0.0	0
DED81	0.0	0.0	-1.143	-1.686	-1.783	0.0	0
RPS27B	-1.125	-1.119	-2.208	-1.698	-1.986	-1.339	0
YPT35	0	0	0.0	0.0	0.0	0.0	0
CDC12	0.0	0.0	0.0	0.0	0.0	0.0	0
CTM1	1.088	0.0	0.0	0.0	0.0	0.0	0
UBA4	0.0	0.0	0.0	0.0	0.0	0.0	0
YHR113W	0.0	1.048	1.474	1.358	0.0	0.0	0
DMA1	0.0	0.0	0.0	0.0	0.0	0.0	0
RPN10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YHR202W	0	0.0	1.593	1.301	0.0	0.0	0.0
MNL1	-1.04	-2.302	-1.475	-1.422	0.0	0.0	0.0
SKN7	-1.44	-1.995	-1.245	-1.277	0.0	0.0	0.0
BAT1	0.0	-1.37	-1.763	-1.597	0.0	0.0	0.0
YHR210C	0	0	1.087	0	0	0.0	0.0
YIL077C	0.0	1.266	1.353	1.14	0	0.0	0.0
AIR1	-1.695	-4.251	-5.046	-1.867	-1.337	0.0	0.0
YIL082W	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDS3	0.0	0	0.0	0.0	0.0	0.0	0.0
YIL086C	0	0	0.0	0	0	0	0
AVT7	0.0	0.0	0.0	0.0	0.0	0	0.0
YIL174W	0	0	0.0	0.0	0.0	0.0	0.0
PAU14	0.0	0.0	0	0.0	0.0	0.0	0.0
SGN1	0.0	0.0	0	0.0	0.0	0.0	0.0
AIM21	0.0	0.0	0	0.0	0.0	0.0	0.0
IST3	0	0	0	0	0	0.0	0
YIR007W	0.0	1.322	0	1.505	0.0	0.0	0
MTR4	0.0	-2.635	0	-1.516	-1.939	0.0	0
TDH1	0.0	1.266	0	0.0	0.0	0.0	0
TIM54	0.0	0.0	0	0.0	0.0	0.0	0
ZAP1	0.0	0.0	0	0.0	0.0	0.0	0
BIT61	0.0	0.0	0	0.0	0.0	0.0	0
BNA3	0.0	1.055	0	0.0	0.0	0.0	0
IDS2	0	0.0	0.0	0.0	0.0	0.0	0.0
RPA34	-1.584	-3.53	-1.783	-2.524	-1.718	-1.091	0.0
YJL150W	0	3.02	0	0	0	0	0
YJL152W	0.0	1.279	0	0.0	0.0	0.0	0.0
VPS35	0.0	0.0	0	0.0	0.0	0.0	0.0
SSY5	0.0	0.0	0	0.0	0.0	0.0	0.0
ESS1	0.0	0.0	0	0.0	0.0	0.0	0.0
TES1	0.0	1.366	0	1.114	0.0	0.0	0.0
REC107	0.0	1.047	0	0.0	0.0	0.0	0.0
YJR023C	0.0	0.0	0	0.0	0.0	0	0.0
BNA1	0.0	0.0	0	0.0	0.0	0.0	0
YJR027W	0.0	0.0	0	0.0	0.0	0.0	0.0
YJR114W	0.0	0.0	0	0.0	0.0	0.0	0.0
YJR116W	0.0	0.0	0	0.0	0.0	0.0	0.0
ILM1	0.0	0.0	0	0.0	0.0	0.0	0.0
YJR120W	0	0	0	0.0	0	0.0	0
IBA57	0.0	0.0	0	0.0	0.0	0.0	0
YJR124C	0.0	-1.369	0	-1.347	-1.262	0.0	0
YKL047W	0.0	0.0	0	0.0	0.0	0.0	0
CSE4	0.0	0.0	0	0.0	-1.507	0.0	0
SFK1	0.0	0.0	0	0.0	0.0	0.0	0
YKL053W	0.0	0.0	0	0.0	0.0	0.0	0
OAR1	0.0	-1.66	0	0.0	0.0	0.0	0
NUP120	0.0	-1.218	0	0.0	0.0	0.0	0
AIM2	0.0	1.18	1.037	0.0	0.0	0.0	0.0
FLC2	0	0.0	0	0.0	0	0.0	0.0
PEX22	0	1.056	0.0	0.0	0	0.0	0.0
CNE1	0	0.0	0.0	0.0	0	0	0.0
BDH1	1.865	2.909	3.127	3.046	2.456	1.874	1.577
GDH3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ERD2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FUI1	-1.99	-3.369	-3.375	-3.623	0.0	0.0	-1.095
YBL044W	0	0	0.0	-1.26	0	0	0
PSY4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBL048W	0.0	0.0	0.0	0.0	0.0	0.0	0
SEC17	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GAL10	0.0	0.0	0.0	0.0	0	0.0	0.0
FUR4	-1.059	-1.817	-1.684	-1.882	0.0	0.0	0.0
CHS3	0.0	-1.16	0.0	0.0	0.0	0.0	0.0
OLA1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR027C	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CDS1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
YBR113W	0.0	0.0	0.0	0.0	1.062	0	1.28
