Gene,logFC,FDR adjusted Pvalue
84817,-0.358382512,0.00587369
140706,0.492200668,0.005887882
150684,-0.329771719,0.005898115
55841,0.380220109,0.005906446
19,0.352725373,0.005908534
24140,-0.364097282,0.005910702
728568,-0.337856572,0.005911459
6633,-0.408547845,0.005920661
131474,-0.308353042,0.005920865
9633,-0.394678631,0.005925842
114882,0.243597589,0.005926614
285193,-0.284407702,0.005954049
973,-1.079541654,0.005954049
10998,-0.462268147,0.005968992
79672,-0.307433785,0.005969057
79696,-0.423440873,0.005969057
26354,-0.271422256,0.005969057
9266,0.27194615,0.005975417
6094,-0.434420542,0.005976126
6523,-1.005044808,0.005986652
29092,-0.349897936,0.00601013
22921,-0.367440811,0.00601013
203286,0.316545055,0.006011555
4179,-0.282360637,0.006019919
23550,-0.284037119,0.006031935
5092,-0.333545289,0.006060966
219736,-0.518427123,0.006061456
11314,-0.422908014,0.006061456
10595,-0.99461227,0.006061456
6508,0.453499393,0.00606193
54682,-0.390240243,0.006062579
340348,-0.436450019,0.006068616
4489,-1.054403552,0.006083503
517,-0.310450869,0.006103476
5298,-0.242357522,0.006103476
400916,-0.521423046,0.006107727
10922,-0.289325085,0.006113814
9168,-0.374620314,0.006142157
79686,0.626730894,0.006142157
26108,0.704458303,0.006142157
729993,1.031572044,0.006148476
51241,-0.308004382,0.006148476
8641,0.915842258,0.006193368
51094,-0.222879489,0.006201339
9750,-0.61565977,0.006202469
57216,0.424163978,0.006214366
224,-0.323475154,0.006214366
353500,0.456706681,0.006221468
24146,0.541669648,0.006221856
51374,-0.332503892,0.006221856
587,-0.327256167,0.006225175
55845,-0.270815314,0.006228812
6391,-0.268176804,0.006230078
2767,0.261839903,0.006236647
7982,-0.274667167,0.006247291
4176,-0.306810859,0.006256511
58533,-0.252315503,0.006256511
57409,-0.349229663,0.006268023
23314,0.710152625,0.00627284
10650,-0.470216222,0.00627284
92014,-0.274751207,0.00627284
10018,-0.281057452,0.006274356
138639,0.332015824,0.006275953
64130,-0.522917034,0.006305525
8672,0.320948155,0.00631904
4151,-0.854353629,0.006322334
4851,0.471261157,0.006322334
26150,-0.635547636,0.006329674
203260,-0.327630564,0.006356402
285386,-0.76169038,0.006357556
7477,0.753486851,0.006363715
9143,-0.768606343,0.006365489
115426,-0.303584889,0.006369111
3084,1.111225996,0.006374733
23401,-0.309678481,0.006387315
6461,0.33023103,0.006387315
10939,-0.284014695,0.006387641
7042,0.727850812,0.006417749
200186,-0.220674338,0.006430022
47,0.243123854,0.006430022
143379,0.818601467,0.006440713
64216,-0.279361565,0.006440713
4582,-0.552596866,0.006450189
9320,0.249393243,0.006475139
10294,-0.259371386,0.006475139
5688,-0.315366777,0.006488068
79053,-0.442823931,0.006491891
8819,-0.383784031,0.006501425
79989,-0.326007282,0.006501425
25807,-0.384158597,0.006501425
51258,-0.361346887,0.006501425
54103,-0.420009065,0.006506325
3653,0.675981031,0.006510325
27230,-0.250669106,0.006510325
6498,0.385768,0.006536435
145873,-0.72904346,0.006536435
4062,1.060540304,0.006541289
6284,-0.472597624,0.006544341
5188,-0.317262032,0.006544404
100133205,-0.537142762,0.006544488
4507,-0.341343237,0.006544577
283899,-0.257017838,0.006570812
2824,-0.523301411,0.006583583
64092,-0.416580103,0.006583583
100033820,0.755812885,0.006601547
26519,-0.359086612,0.006614461
57129,-0.305224079,0.006622524
8479,-0.306814315,0.006650815
155465,1.197991868,0.006663603
84696,-0.561391732,0.006670806
6865,-0.627757891,0.006674317
339448,-0.255204671,0.006676643
3460,-0.255160071,0.006677484
90634,-0.410445298,0.006677484
83460,-0.325971671,0.006677484
54065,-0.302298387,0.006683303
79035,-0.263680364,0.006684561
64983,-0.284096148,0.006700471
23321,0.467196205,0.006714294
221416,-0.720374145,0.006718437
7170,-0.209656251,0.006776853
214,-0.573791992,0.006780177
56114,0.825725771,0.006788606
10725,0.348393184,0.006802412
57520,0.490297912,0.006808664
90701,-0.391132334,0.006808664
5450,-0.932495436,0.006818371
49856,-0.261525072,0.006820585
5163,-0.432955698,0.006830579
113179,-0.370200874,0.006831402
114836,-0.627510667,0.006848829
55234,-0.236169732,0.006856479
8726,-0.29065805,0.006873481
6567,0.524826272,0.006882232
92017,0.348492373,0.006883873
63906,-0.259530245,0.006884117
83695,-0.303731684,0.006885274
25825,-0.465513615,0.006886983
8073,-0.255741876,0.006893456
51650,-0.382373675,0.006904781
8838,-0.89117284,0.006967045
257364,0.289680203,0.006974263
2302,-0.729552442,0.007014709
1731,-0.446407333,0.007027881
100287569,-0.672697615,0.007050187
80352,-0.696099698,0.007050187
6836,0.251362186,0.007055671
26007,-0.298897856,0.007062364
132299,-0.390441656,0.007064591
9409,-0.265729063,0.007068282
140710,0.402755504,0.007070783
6158,-0.385488805,0.007073629
5427,-0.451862781,0.007080601
8139,0.395420551,0.00708987
54606,-0.237584991,0.00708987
51324,-0.231109337,0.007100762
10670,-0.278434502,0.007101072
7535,-0.627035937,0.007113216
51239,-0.299705162,0.007123088
4090,0.242367837,0.007123088
7818,-0.226213154,0.007132363
4134,0.269858724,0.007142572
5441,-0.366196001,0.007144608
83444,-0.287739084,0.007161299
3306,0.517520057,0.007180219
11215,0.268060167,0.007180219
150082,-0.446858121,0.007183458
3094,-0.381712885,0.007194141
150737,-0.333195395,0.007194363
4068,-0.67698567,0.007199585
63876,0.692572586,0.007201562
25801,-0.29669934,0.007210353
6850,-0.380712825,0.007212031
1672,-1.003653525,0.0072133
57332,-0.306440026,0.007219485
11202,-0.563514922,0.007219485
3199,1.171892073,0.007268408
3052,-0.305945693,0.007273528
51002,-0.305206389,0.007273528
25989,-0.382755454,0.007273528
8836,-0.49540446,0.007273528
124222,-0.512770163,0.007273528
259173,0.615087762,0.007277802
7358,0.290772694,0.007285426
2878,-0.804890673,0.007305316
8788,1.934639079,0.007305316
114294,-0.267174325,0.007307968
126626,-0.322158562,0.007307968
10957,-0.320557756,0.007312196
147965,-0.353639261,0.007325625
23057,0.842577088,0.007339178
3654,-0.342337331,0.007389587
8266,-0.308911755,0.007395086
55337,-0.433224284,0.007395086
2686,-0.37018349,0.007405837
84759,-0.252762929,0.00742413
167410,1.112259674,0.007428654
65124,0.309605123,0.00743068
116349,-0.47020849,0.00743068
539,-0.346407396,0.00743068
5245,-0.313951888,0.00744316
90637,-0.401009736,0.007464559
80380,-0.521515844,0.00746649
56262,0.300274622,0.00747522
56902,-0.245643224,0.007478778
9468,0.741177291,0.007478778
4711,-0.346587453,0.007482381
54810,-0.949853193,0.007482381
3169,-1.419002409,0.007483338
5264,-0.430587908,0.00749666
2888,-0.951482423,0.00749666
7690,-0.262604183,0.007497139
10229,-0.280124211,0.007500539
1978,-0.441451515,0.007521163
27010,-0.719203776,0.00753638
84172,-0.245287496,0.007539392
285237,-0.24538835,0.007545489
10598,-0.269404859,0.007546228
51434,-0.24098338,0.007567696
2960,-0.224047561,0.007568831
6256,0.358886249,0.007573463
3357,0.655243901,0.007579224
56339,-0.311826525,0.007581024
25932,0.279415149,0.007593734
51444,-0.324245486,0.007595655
11068,-0.317807035,0.007667525
29992,-0.411024053,0.007670469
7311,-0.36448837,0.007675489
7643,-0.505708967,0.007686235
84467,0.976854944,0.007690543
6478,-0.332776265,0.007690543
54470,-0.264669164,0.007700764
374659,-0.39259281,0.007700844
4238,0.217729287,0.007700844
143244,-0.260168942,0.007704482
54454,0.293650691,0.007798795
7804,-0.467546496,0.007798867
65009,0.550752943,0.007799364
27094,-0.416350038,0.007805663
26,1.170189663,0.007812615
5719,-0.25798403,0.007860455
7542,-0.239580345,0.007874613
6871,-0.271264821,0.007937976
54707,-0.252313219,0.007940059
322,0.399357114,0.007948991
100128553,-0.514282691,0.007948991
3017,-0.536212942,0.007948991
54821,-0.411131461,0.007948991
6281,0.540552518,0.007952701
28956,-0.332905504,0.007956377
55702,-0.272565064,0.007956377
80325,-0.325542655,0.007956377
23251,0.546916555,0.007956377
1763,-0.37442962,0.007956377
51411,-0.436478003,0.007969117
90987,0.296657904,0.008072859
8372,-0.448495641,0.008072859
196463,0.310321549,0.008091784
10927,0.245550821,0.008091784
147007,-0.333839775,0.008091784
54675,0.265376118,0.008091784
149473,-0.343106173,0.008096803
51714,-0.293164397,0.008099694
3486,0.502350937,0.008106072
53630,-0.971132108,0.008122729
149951,-0.272810061,0.008130733
728340,-0.341150909,0.008146614
3820,-0.764951303,0.008161761
286826,-0.273600719,0.008183007
57511,0.28298598,0.008207817
5413,0.491543302,0.008220759
4854,0.459212866,0.00823686
3931,0.434384064,0.00823686
84833,-0.417666318,0.00823686
51645,-0.323738813,0.008241608
6059,-0.241606788,0.008241608
28959,0.59995693,0.008268295
9406,-0.215899638,0.00827219
26589,-0.286229051,0.008312392
404672,-0.318787478,0.008321198
6048,-0.307062125,0.008321198
9985,-0.634250899,0.008321198
84282,-0.254557299,0.008322056
5601,0.278220407,0.008334307
9181,-0.282546339,0.008337062
25999,0.524171054,0.008360856
653519,-0.269164356,0.008370088
23047,0.254181337,0.008371011
2896,-0.294334161,0.008382655
116443,-0.484918933,0.008391568
26984,-0.231938258,0.008397475
29087,-0.328236163,0.008399897
65012,0.808579686,0.008402087
10434,-0.307296425,0.008410858
51074,-0.290901266,0.008430694
6834,-0.329253999,0.008436541
1589,-0.940278755,0.008441555
8456,-0.886499301,0.008492606
131616,-0.3444277,0.008495143
4689,-0.411416098,0.008505972
285148,-0.342588968,0.008509657
10241,-0.280270489,0.008529622
114805,0.879003539,0.008549795
5154,0.509589173,0.008556534
148418,-0.53686504,0.008592204
63899,-0.255334956,0.008592892
57674,-0.402166299,0.008599381
57144,-1.094965687,0.008599381
387496,-0.659338926,0.008601581
2983,-0.5781596,0.008626609
3569,0.891869707,0.008627644
23429,0.21135271,0.008644216
192111,-0.278291803,0.008660948
57159,-1.114604758,0.008679762
83719,-0.330217509,0.008681618
8218,0.585986695,0.008687215
10987,-0.280781018,0.008700628
6768,-0.388297669,0.008709448
54662,0.268572323,0.008709448
85014,-0.435468443,0.008721333
56970,0.246851218,0.008725409
7454,-0.385027738,0.008725409
51250,-0.353472078,0.008740144
285349,0.453314093,0.008744568
572,-0.280624636,0.008753605
5372,-0.331371254,0.008770577
10262,-0.215634739,0.008773889
22997,0.862606777,0.008775839
88745,-0.301212606,0.008785461
926,-0.846527918,0.008785476
60678,-0.236628211,0.008838788
2010,-0.296443103,0.008839772
10450,-0.327070941,0.008857491
8829,0.401311163,0.008866418
23060,0.279666589,0.008885456
9493,-0.384392177,0.008888913
4521,-0.384377738,0.008890776
126328,-0.42453814,0.008891208
6818,-0.338320138,0.008893389
57600,0.391502266,0.008902631
115,0.372420314,0.008921266
84889,-1.015847327,0.008930274
55803,-0.351256768,0.008996905
10380,-0.321950414,0.009028855
255031,-0.461800535,0.009044132
2922,1.339870475,0.009044132
5279,-0.249112799,0.009044132
54149,-0.334085888,0.009058476
8089,-0.331585345,0.009096956
205251,-0.465361025,0.009106575
9312,-1.019829877,0.009114609
26191,-0.470229044,0.009119834
118426,-0.33692601,0.009120596
51275,-0.266293589,0.009120596
4281,0.399793495,0.009128104
79033,-0.253245972,0.009145762
535,0.270235731,0.009149835
3329,-0.273131721,0.00915427
6603,-0.257274981,0.00915427
5140,0.681465867,0.00916003
55567,-0.658465529,0.00916003
3663,-0.36041017,0.009211392
200845,-0.297644688,0.009214379
89978,-0.349571419,0.009269836
5997,0.586490929,0.009270734
131118,-0.284263186,0.009271361
2954,-0.414080506,0.009274796
339210,-0.407065333,0.009276019
7064,-0.304194999,0.009313085
8568,-0.269959356,0.009326303
7226,-0.369896206,0.009326303
51715,0.327514465,0.009335335
118738,0.770233054,0.009340764
25855,-0.248427346,0.009342092
122618,-0.688711395,0.009362605
479,-1.513427547,0.009374937
10321,-1.585786423,0.009434493
64425,-0.310678455,0.009454802
7220,0.468153489,0.009473125
8448,-0.84222229,0.009473125
10413,0.326721018,0.009473125
80144,0.584218736,0.009473125
2810,-0.612612816,0.009473125
11211,0.70476284,0.009476636
9025,-0.251320831,0.009476636
340719,0.42747703,0.009501684
5898,-0.238447664,0.009505811
84133,0.318770843,0.009527477
3691,0.553231257,0.009528626
6558,0.354966758,0.009542131
151188,-0.280849857,0.009542443
10268,0.409487179,0.009593932
150223,-0.353949104,0.009608025
4700,-0.355168863,0.009615829
151742,0.619751507,0.009620371
25926,-0.235521293,0.009664298
1762,0.293637814,0.009669148
4192,-0.51445045,0.009709155
9830,-0.360594281,0.009729007
51268,-0.742965022,0.00973112
27235,-0.28521183,0.009748984
3385,-0.367043327,0.009772539
51102,-0.237971299,0.00978347
200916,-0.475907444,0.009808768
558,0.371770208,0.009821813
4715,-0.455126604,0.00982688
22990,0.276375491,0.00982688
202052,0.319503945,0.009844452
168620,-0.617013421,0.009875381
2034,0.371389104,0.009889687
9452,0.632260909,0.00991432
10966,-0.387424634,0.009963259
9583,0.295011852,0.009971617
166824,-0.725017498,0.009979566
1475,-0.681408753,0.010026032
23500,0.565519923,0.010064131
10984,0.603055494,0.01010409
55145,-0.237937658,0.010109206
283234,-0.429461609,0.010129061
7263,-0.35645343,0.010131042
2028,0.428317143,0.010158294
2256,0.654038017,0.01016195
23209,-1.283840325,0.0101677
114815,1.224734628,0.010177718
376693,-0.393524288,0.01020635
150244,0.766626764,0.010222362
91894,-0.468831123,0.010258732
8796,0.919386822,0.010277408
1846,0.657664449,0.010279247
5998,0.317687843,0.010293118
6923,-0.342627969,0.010296214
55359,-0.618846119,0.010296328
6184,-0.233535861,0.010312488
4026,0.291170076,0.010324333
9066,0.643640962,0.010346787
55272,-0.297953883,0.010346787
23151,0.304963099,0.010346787
219854,-0.292489837,0.010373925
65993,-0.299380147,0.010385538
285962,-0.448574343,0.010387223
6490,-0.435534913,0.010390042
79711,-0.273409953,0.010411672
28511,0.237341264,0.010423051
2334,0.907967836,0.010429057
84321,-0.32843758,0.010435536
4061,-0.488151245,0.010450607
257144,-0.644460302,0.010505265
65083,-0.241879598,0.010514394
29888,0.252170058,0.010514394
25874,-0.301906452,0.01052279
9308,-0.337655003,0.010526891
2802,0.280064523,0.010563182
843,-0.45702291,0.010563182
10328,-0.264576964,0.010563182
4282,-0.397117566,0.010568477
79639,-0.289665044,0.010578945
23767,0.701908834,0.010614314
397,-0.342762624,0.010614314
6399,-0.296397289,0.010614314
4780,-0.2402159,0.01061731
6119,-0.38517406,0.010631672
6557,-1.184501525,0.01065743
55314,-0.346512318,0.010660673
8862,0.567796332,0.010676937
60,0.208349622,0.010676937
203228,-0.345715247,0.010678221
54982,-0.303747278,0.010691716
56901,0.722264313,0.010695733
55100,-0.235350527,0.010699732
56265,0.586541088,0.010703139
93643,-0.254064468,0.010706021
10636,-0.374428713,0.010706021
7538,0.576674387,0.010706021
326625,-0.279557487,0.010715265
115817,-0.320829741,0.010729761
541578,-0.276833692,0.010737868
8349,-0.59356068,0.010737868
112817,-0.677400622,0.010744011
57452,0.665431464,0.010751636
219743,-0.296772249,0.010756743
55252,0.278112558,0.010756743
7620,0.612224524,0.010759711
50486,0.538021535,0.010759711
65999,0.343140256,0.010785138
4069,-0.610010407,0.010845872
7789,-0.325456277,0.010845872
5096,-0.24915131,0.010846264
50937,0.453982591,0.010850514
166785,-0.297102396,0.010870619
55289,-0.578180727,0.01088132
2395,-0.287519635,0.01088132
53335,-0.559901924,0.010892579
54971,-0.219995033,0.010892579
4637,-0.323911074,0.010892579
23642,-0.325774106,0.010915037
1962,-0.345372667,0.010946681
55698,0.708082087,0.010964657
10544,0.441316194,0.010988201
22894,0.241031159,0.011010985
5802,0.377282682,0.011030361
29907,-0.248510222,0.011034893
253152,-0.581187443,0.011045526
10978,-0.215012394,0.011045526
51067,-0.27016216,0.01106534
51021,-0.250424367,0.011085308
64788,0.363213028,0.011103064
253639,-0.307259662,0.011106191
57380,-0.277794697,0.011106191
1327,-0.358499156,0.011129574
2975,0.240558437,0.011130509
654434,-0.388415369,0.011132563
2959,-0.24842919,0.011132563
95,-0.385947582,0.011142772
83548,0.260321443,0.011145129
3386,0.992721047,0.011148276
3281,-0.302026214,0.011148276
3797,0.389591496,0.011169046
113675,-0.366444561,0.011169046
54494,-0.393060512,0.011169046
5991,-0.376316426,0.011178739
388633,-0.905939947,0.01124824
55975,0.29331667,0.011275702
219749,0.293041018,0.011283122
3304,-0.329784257,0.011286432
4661,1.002100078,0.011302737
2491,-0.428089026,0.011302737
8187,-0.297966985,0.011317056
63979,-0.27153083,0.011317953
128414,1.210528098,0.011317953
84124,-0.194106711,0.01132056
9936,0.362821006,0.011325664
132321,-0.377173968,0.011341986
10713,-0.186545711,0.01136429
9531,0.260472399,0.011371066
5528,-0.261760928,0.011374279
387590,1.091785795,0.011379003
25998,0.25332766,0.011395463
7227,-0.544024237,0.011425121
4831,-0.347271396,0.011432234
4097,0.268392057,0.01143841
7737,-0.272985401,0.011439769
11171,0.353328234,0.011439769
55500,0.373411629,0.011439769
1938,0.304396108,0.011443684
6881,-0.306218768,0.011460671
3925,-0.345445155,0.011466702
2305,-0.386345637,0.011508941
57121,-0.412202481,0.011523186
80736,-0.57916667,0.011523186
10093,-0.239266591,0.011542533
84912,0.266901478,0.011547688
51317,0.244902092,0.011551352
254359,-0.289129197,0.011602767
146712,-0.359785545,0.011602767
23769,0.746837111,0.011602767
9402,-0.601392871,0.011602767
112970,-0.254264391,0.01163216
439,-0.338452147,0.01163216
8945,0.243617868,0.011633139
197257,-0.646200055,0.011676765
375513,-0.355818887,0.0116885
79583,-0.402336832,0.011696929
114,1.596744865,0.011714679
147040,0.285125478,0.011739333
55299,-0.265786431,0.011790206
222223,0.670180728,0.01179269
8440,0.237450037,0.011862161
85366,0.641802912,0.011888408
466,-0.215256707,0.011904353
11243,-0.266225133,0.011932582
201191,0.590253112,0.011937103
10129,0.446583202,0.011980151
10618,0.224369908,0.011980151
53340,-0.448485651,0.011980151
5478,-0.277826621,0.012029073
928,-0.39204032,0.012064651
32,0.411295624,0.012064651
27095,-0.316935819,0.012064651
79728,-0.229494064,0.012065284
84946,-0.248055127,0.012127663
84967,-0.391984256,0.012154451
64743,-0.329226682,0.01215593
84911,-0.403364471,0.012156152
10960,-0.288949348,0.012189248
113540,0.376214653,0.012189384
50943,-0.481609325,0.012189612
4249,0.380007428,0.012209163
9296,-0.287500205,0.01223528
84867,1.082016148,0.01225816
150678,-0.393921692,0.012265964
4522,-0.277250712,0.012291904
79188,0.242527304,0.012358407
27351,-0.288016004,0.01237305
23590,-0.298483319,0.012383002
124944,-0.280854395,0.012383002
